NO_OF_FRAMES	3086
NO_OF_CAMERAS	8
NO_OF_MARKERS	5
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2022-08-04, 11:07:11.809	521236.73058640
DATA_INCLUDED	3D
MARKER_NAMES	Drone - 1	Drone - 2	Drone - 3	Drone - 4	Drone - 5
TRAJECTORY_TYPES	Measured	Measured	Measured	Measured	Measured
Frame	Time	Drone - 1 X	Drone - 1 Y	Drone - 1 Z	Drone - 2 X	Drone - 2 Y	Drone - 2 Z	Drone - 3 X	Drone - 3 Y	Drone - 3 Z	Drone - 4 X	Drone - 4 Y	Drone - 4 Z	Drone - 5 X	Drone - 5 Y	Drone - 5 Z	
152	1.51000	2.983	-151.545	310.129	43.528	-167.397	350.749	106.027	-147.777	321.977	44.468	-99.776	323.903	53.471	-205.852	308.962
153	1.52000	2.976	-151.235	310.212	43.545	-167.368	350.758	106.066	-147.641	322.133	44.447	-99.777	323.871	53.458	-205.828	309.072
154	1.53000	3.011	-151.236	310.357	43.495	-167.367	350.795	105.990	-147.527	322.156	44.450	-99.820	323.863	53.479	-205.769	309.175
155	1.54000	2.987	-151.274	310.288	43.514	-167.407	350.779	106.031	-147.540	322.124	44.490	-99.810	323.854	53.476	-205.816	309.071
156	1.55000	3.030	-151.520	310.189	43.528	-167.366	350.760	106.031	-147.739	321.948	44.401	-99.797	323.893	53.475	-205.866	308.973
157	1.56000	3.022	-151.707	310.090	43.589	-167.392	350.668	106.044	-147.802	321.905	44.439	-99.760	323.918	53.490	-205.962	308.920
158	1.57000	3.011	-151.401	310.173	43.555	-167.384	350.759	106.044	-147.748	321.962	44.472	-99.739	323.868	53.478	-205.854	308.992
159	1.58000	3.036	-151.338	310.268	43.490	-167.348	350.768	106.024	-147.640	322.059	44.469	-99.765	323.887	53.490	-205.847	309.051
160	1.59000	2.987	-151.243	310.325	43.504	-167.308	350.802	106.038	-147.518	322.142	44.417	-99.767	323.828	53.463	-205.793	309.141
161	1.60000	2.983	-151.319	310.270	43.558	-167.393	350.765	105.999	-147.630	322.089	44.440	-99.774	323.888	53.498	-205.810	309.059
162	1.61000	3.024	-151.438	310.181	43.543	-167.383	350.808	106.027	-147.720	321.972	44.454	-99.785	323.833	53.473	-205.864	308.939
163	1.62000	2.986	-151.487	310.137	43.583	-167.372	350.787	106.031	-147.758	321.998	44.414	-99.748	323.902	53.447	-205.877	308.959
164	1.63000	3.002	-151.467	310.176	43.594	-167.406	350.804	106.055	-147.756	321.923	44.467	-99.770	323.897	53.468	-205.837	308.930
165	1.64000	3.007	-151.343	310.224	43.602	-167.344	350.823	106.009	-147.663	322.011	44.406	-99.832	323.855	53.456	-205.844	309.054
166	1.65000	2.971	-151.243	310.334	43.551	-167.376	350.797	105.983	-147.592	322.147	44.452	-99.739	323.886	53.509	-205.808	309.074
167	1.66000	2.963	-151.265	310.291	43.540	-167.346	350.781	106.005	-147.577	322.054	44.484	-99.739	323.897	53.478	-205.824	309.128
168	1.67000	2.987	-151.347	310.205	43.531	-167.346	350.782	106.052	-147.682	322.048	44.474	-99.804	323.910	53.483	-205.859	309.073
169	1.68000	3.013	-151.704	310.090	43.600	-167.360	350.752	106.012	-147.763	321.920	44.425	-99.779	323.790	53.440	-205.902	308.931
170	1.69000	3.003	-151.583	310.096	43.533	-167.324	350.776	106.063	-147.805	321.916	44.459	-99.848	323.875	53.424	-205.886	308.978
171	1.70000	2.974	-151.379	310.248	43.603	-167.363	350.854	106.034	-147.620	322.038	44.472	-99.757	323.861	53.452	-205.840	308.983
172	1.71000	2.964	-151.214	310.280	43.527	-167.350	350.803	105.978	-147.604	322.154	44.447	-99.834	323.861	53.515	-205.861	309.166
173	1.72000	3.006	-151.207	310.301	43.511	-167.344	350.763	106.009	-147.653	322.108	44.460	-99.717	323.821	53.474	-205.826	309.090
174	1.73000	3.000	-151.343	310.258	43.569	-167.415	350.789	106.024	-147.628	322.095	44.464	-99.782	323.844	53.474	-205.868	309.043
175	1.74000	3.014	-151.573	310.086	43.590	-167.381	350.688	105.983	-147.770	321.930	44.421	-99.704	323.854	53.460	-205.913	309.011
176	1.75000	3.014	-151.492	310.166	43.579	-167.379	350.829	106.071	-147.846	321.908	44.502	-99.791	323.771	53.457	-205.900	308.898
177	1.76000	2.982	-151.513	310.224	43.528	-167.346	350.807	106.024	-147.600	322.050	44.441	-99.826	323.859	53.511	-205.892	309.007
178	1.77000	2.983	-151.379	310.269	43.612	-167.343	350.777	106.028	-147.536	322.105	44.461	-99.782	323.895	53.490	-205.821	309.087
179	1.78000	2.989	-151.252	310.284	43.522	-167.380	350.807	106.012	-147.561	322.095	44.432	-99.742	323.848	53.483	-205.779	309.052
180	1.79000	2.995	-151.421	310.265	43.549	-167.431	350.770	106.032	-147.690	322.029	44.418	-99.793	323.909	53.481	-205.872	309.088
181	1.80000	3.043	-151.645	310.074	43.496	-167.344	350.799	106.030	-147.823	321.904	44.464	-99.844	323.922	53.484	-205.937	308.988
182	1.81000	3.023	-151.547	310.180	43.570	-167.435	350.781	106.036	-147.862	321.898	44.488	-99.867	323.864	53.471	-205.970	308.976
183	1.82000	2.995	-151.349	310.251	43.572	-167.375	350.764	106.028	-147.718	322.059	44.508	-99.819	323.797	53.517	-205.865	308.980
184	1.83000	2.998	-151.311	310.290	43.517	-167.381	350.819	106.069	-147.603	322.112	44.457	-99.767	323.862	53.490	-205.784	309.053
185	1.84000	2.977	-151.304	310.318	43.515	-167.363	350.799	105.985	-147.582	322.071	44.437	-99.754	323.914	53.509	-205.750	309.146
186	1.85000	2.966	-151.359	310.195	43.519	-167.375	350.794	106.005	-147.655	322.008	44.418	-99.742	323.886	53.475	-205.897	309.073
187	1.86000	3.021	-151.494	310.136	43.540	-167.367	350.776	106.040	-147.804	321.923	44.418	-99.756	323.916	53.449	-205.851	308.937
188	1.87000	3.029	-151.665	310.060	43.565	-167.375	350.801	106.069	-147.843	321.929	44.479	-99.817	323.838	53.445	-205.950	308.924
189	1.88000	2.976	-151.403	310.197	43.566	-167.391	350.812	106.220	-147.787	321.973	44.449	-99.840	323.872	53.466	-205.899	308.985
190	1.89000	2.989	-151.271	310.301	43.522	-167.350	350.775	105.997	-147.545	322.078	44.478	-99.784	323.889	53.505	-205.769	309.125
191	1.90000	2.987	-151.206	310.301	43.549	-167.377	350.884	106.006	-147.578	322.080	44.447	-99.790	323.963	53.477	-205.789	309.108
192	1.91000	2.999	-151.330	310.268	43.541	-167.367	350.797	106.010	-147.677	322.043	44.476	-99.808	323.876	53.477	-205.839	309.003
193	1.92000	2.998	-151.401	310.173	43.525	-167.386	350.771	106.052	-147.660	322.010	44.429	-99.811	323.836	53.453	-205.909	308.960
194	1.93000	3.042	-151.506	310.170	43.552	-167.394	350.758	106.005	-147.791	321.913	44.390	-99.749	323.897	53.468	-205.882	308.909
195	1.94000	2.996	-151.452	310.221	43.579	-167.331	350.743	106.011	-147.681	321.933	44.490	-99.871	323.876	53.473	-205.901	308.927
196	1.95000	3.001	-151.359	310.251	43.565	-167.424	350.878	106.037	-147.615	322.038	44.384	-99.774	323.855	53.509	-205.846	309.065
197	1.96000	2.961	-151.298	310.314	43.535	-167.359	350.864	106.006	-147.617	322.169	44.469	-99.854	323.830	53.499	-205.863	309.047
198	1.97000	2.993	-151.347	310.236	43.542	-167.375	350.781	105.991	-147.617	322.050	44.455	-99.849	323.855	53.463	-205.868	309.056
199	1.98000	3.016	-151.542	310.102	43.535	-167.321	350.755	106.028	-147.754	321.961	44.428	-99.802	323.892	53.446	-205.844	308.956
200	1.99000	3.032	-151.531	310.089	43.517	-167.349	350.809	106.017	-147.810	321.940	44.417	-99.741	323.827	53.471	-205.890	308.951
201	2.00000	2.996	-151.378	310.216	43.522	-167.376	350.779	106.021	-147.699	321.999	44.409	-99.819	323.904	53.494	-205.859	309.026
202	2.01000	2.954	-151.294	310.262	43.550	-167.334	350.797	105.999	-147.658	322.027	44.441	-99.755	323.923	53.487	-205.811	308.985
203	2.02000	2.976	-151.276	310.341	43.571	-167.338	350.804	105.990	-147.510	322.123	44.431	-99.808	323.855	53.486	-205.837	309.121
204	2.03000	3.016	-151.351	310.281	43.548	-167.313	350.805	106.061	-147.712	322.070	44.389	-99.796	323.857	53.484	-205.850	309.065
205	2.04000	3.003	-151.402	310.179	43.520	-167.374	350.787	106.078	-147.731	321.957	44.437	-99.792	323.913	53.450	-205.879	308.941
206	2.05000	3.021	-151.616	310.125	43.532	-167.408	350.842	106.051	-147.722	321.905	44.501	-99.866	323.798	53.445	-205.915	308.943
207	2.06000	2.964	-151.390	310.234	43.544	-167.381	350.802	106.215	-147.799	321.949	44.489	-99.841	323.900	53.462	-205.835	308.991
208	2.07000	3.013	-151.373	310.259	43.530	-167.391	350.804	106.031	-147.610	322.106	44.397	-99.748	323.864	53.517	-205.855	309.066
209	2.08000	3.005	-151.319	310.287	43.551	-167.364	350.809	106.041	-147.629	322.106	44.441	-99.778	323.853	53.489	-205.818	309.144
210	2.09000	3.012	-151.347	310.316	43.516	-167.385	350.794	106.028	-147.579	322.132	44.480	-99.836	323.889	53.479	-205.814	309.084
211	2.10000	2.994	-151.382	310.219	43.530	-167.372	350.773	106.203	-147.664	322.094	44.437	-99.794	323.915	53.462	-205.808	308.941
212	2.11000	3.030	-151.701	310.088	43.562	-167.330	350.789	106.045	-147.783	321.912	44.410	-99.807	323.796	53.463	-205.865	308.973
213	2.12000	2.991	-151.593	310.103	43.569	-167.338	350.786	106.039	-147.751	321.916	44.496	-99.924	323.893	53.488	-205.957	308.926
214	2.13000	2.982	-151.358	310.252	43.582	-167.350	350.879	105.985	-147.648	322.023	44.401	-99.748	323.878	53.516	-205.827	308.972
215	2.14000	3.007	-151.323	310.248	43.605	-167.422	350.756	106.017	-147.593	322.090	44.452	-99.932	323.788	53.499	-205.807	309.135
216	2.15000	2.981	-151.255	310.312	43.539	-167.361	350.813	106.039	-147.572	322.145	44.470	-99.807	323.910	53.462	-205.868	309.093
217	2.16000	3.023	-151.352	310.223	43.564	-167.348	350.791	106.019	-147.560	322.079	44.451	-99.735	323.897	53.530	-205.874	309.107
218	2.17000	3.001	-151.667	310.103	43.566	-167.315	350.760	106.030	-147.810	321.944	44.440	-99.736	323.852	53.475	-205.868	308.995
219	2.18000	2.986	-151.457	310.176	43.569	-167.402	350.847	106.070	-147.764	321.944	44.470	-99.831	323.893	53.465	-205.853	308.914
220	2.19000	2.983	-151.477	310.180	43.530	-167.324	350.772	106.035	-147.701	321.971	44.499	-99.804	323.895	53.467	-205.899	308.982
221	2.20000	2.971	-151.308	310.296	43.553	-167.375	350.796	106.019	-147.564	322.056	44.481	-99.793	323.899	53.516	-205.854	309.048
222	2.21000	2.986	-151.276	310.290	43.520	-167.328	350.791	106.035	-147.628	322.067	44.451	-99.795	323.853	53.484	-205.755	309.081
223	2.22000	3.027	-151.434	310.292	43.548	-167.375	350.727	106.026	-147.660	322.060	44.410	-99.749	323.913	53.480	-205.825	309.089
224	2.23000	3.038	-151.491	310.158	43.553	-167.376	350.752	106.022	-147.642	321.989	44.451	-99.844	323.881	53.476	-205.862	309.012
225	2.24000	3.010	-151.507	310.199	43.529	-167.324	350.800	106.039	-147.772	321.981	44.484	-99.749	323.771	53.473	-205.898	309.008
226	2.25000	3.005	-151.358	310.244	43.565	-167.370	350.783	106.021	-147.641	322.024	44.441	-99.816	323.912	53.504	-205.835	308.995
227	2.26000	2.959	-151.337	310.274	43.551	-167.338	350.792	106.032	-147.610	322.091	44.460	-99.787	323.893	53.527	-205.846	309.079
228	2.27000	2.994	-151.311	310.284	43.547	-167.348	350.792	106.194	-147.683	322.073	44.462	-99.844	323.852	53.523	-205.846	309.108
229	2.28000	3.014	-151.387	310.235	43.553	-167.420	350.798	105.991	-147.638	322.059	44.478	-99.834	323.880	53.472	-205.842	308.988
230	2.29000	3.042	-151.461	310.212	43.525	-167.359	350.854	106.012	-147.734	321.964	44.399	-99.701	323.913	53.494	-205.932	308.989
231	2.30000	3.018	-151.528	310.089	43.560	-167.379	350.791	106.026	-147.782	321.925	44.447	-99.871	323.879	53.491	-205.899	308.980
232	2.31000	2.977	-151.256	310.195	43.536	-167.386	350.847	106.044	-147.730	322.010	44.455	-99.777	323.903	53.469	-205.829	309.060
233	2.32000	2.998	-151.180	310.302	43.525	-167.414	350.791	106.030	-147.561	322.111	44.513	-99.799	323.865	53.492	-205.832	309.109
234	2.33000	2.969	-151.287	310.273	43.535	-167.406	350.794	106.049	-147.627	322.103	44.465	-99.803	323.899	53.491	-205.799	309.075
235	2.34000	3.000	-151.387	310.220	43.517	-167.384	350.757	106.031	-147.750	321.995	44.475	-99.742	323.866	53.509	-205.888	309.039
236	2.35000	3.034	-151.558	310.070	43.572	-167.386	350.836	106.074	-147.785	321.911	44.440	-99.779	323.872	53.490	-205.913	308.983
237	2.36000	3.028	-151.572	310.096	43.555	-167.360	350.829	106.051	-147.714	321.954	44.436	-99.786	323.864	53.473	-205.906	308.895
238	2.37000	3.004	-151.384	310.241	43.530	-167.361	350.789	106.038	-147.734	321.975	44.490	-99.808	323.869	53.504	-205.849	308.970
239	2.38000	2.984	-151.332	310.305	43.537	-167.407	350.789	106.036	-147.615	322.062	44.576	-99.979	323.758	53.494	-205.792	309.070
240	2.39000	3.015	-151.292	310.327	43.539	-167.361	350.813	106.007	-147.547	322.160	44.440	-99.794	323.912	53.493	-205.841	309.151
241	2.40000	2.934	-151.335	310.267	43.549	-167.375	350.833	106.011	-147.655	322.067	44.406	-99.795	323.892	53.495	-205.819	309.088
242	2.41000	3.014	-151.434	310.174	43.545	-167.388	350.781	106.045	-147.723	321.940	44.454	-99.713	323.927	53.477	-205.901	308.990
243	2.42000	2.987	-151.436	310.172	43.575	-167.379	350.759	106.011	-147.723	321.961	44.452	-99.799	323.892	53.479	-205.916	308.917
244	2.43000	2.977	-151.515	310.143	43.537	-167.364	350.760	106.030	-147.728	321.974	44.499	-99.850	323.816	53.504	-205.900	308.987
245	2.44000	3.013	-151.382	310.267	43.560	-167.358	350.743	106.027	-147.702	322.014	44.513	-99.954	323.800	53.478	-205.830	309.069
246	2.45000	3.001	-151.319	310.280	43.536	-167.377	350.853	105.995	-147.657	322.083	44.428	-99.750	323.881	53.518	-205.783	309.102
247	2.46000	2.965	-151.301	310.322	43.578	-167.365	350.776	106.017	-147.541	322.110	44.442	-99.797	323.881	53.479	-205.812	309.133
248	2.47000	3.008	-151.422	310.267	43.570	-167.342	350.790	106.017	-147.664	322.051	44.551	-99.808	323.771	53.486	-205.821	309.010
249	2.48000	3.011	-151.511	310.210	43.554	-167.361	350.768	106.010	-147.710	321.960	44.463	-99.753	323.857	53.447	-205.917	308.989
250	2.49000	3.001	-151.421	310.223	43.539	-167.395	350.798	106.027	-147.711	322.021	44.474	-99.796	323.912	53.490	-205.795	308.997
251	2.50000	2.988	-151.372	310.214	43.555	-167.354	350.775	106.018	-147.700	322.028	44.432	-99.799	323.892	53.522	-205.897	309.067
252	2.51000	2.996	-151.366	310.231	43.542	-167.320	350.834	106.054	-147.727	321.981	44.438	-99.842	323.849	53.469	-205.855	309.054
253	2.52000	2.982	-151.239	310.224	43.561	-167.390	350.778	106.150	-147.731	322.012	44.492	-99.854	323.847	53.437	-205.818	309.001
254	2.53000	3.005	-151.344	310.213	43.594	-167.378	350.792	106.028	-147.708	322.003	44.414	-99.715	323.908	53.488	-205.875	308.998
255	2.54000	2.998	-151.395	310.217	43.567	-167.366	350.798	105.989	-147.606	322.010	44.440	-99.757	323.938	53.490	-205.883	309.013
256	2.55000	2.982	-151.349	310.273	43.568	-167.389	350.791	106.028	-147.651	322.050	44.494	-99.829	323.901	53.518	-205.840	309.019
257	2.56000	3.014	-151.358	310.294	43.517	-167.369	350.892	106.023	-147.649	322.020	44.422	-99.798	323.906	53.477	-205.810	309.013
258	2.57000	3.007	-151.386	310.244	43.553	-167.402	350.780	106.041	-147.694	321.978	44.411	-99.698	323.923	53.502	-205.848	309.079
259	2.58000	3.020	-151.544	310.196	43.521	-167.404	350.873	106.046	-147.786	321.989	44.421	-99.794	323.807	53.471	-205.825	308.971
260	2.59000	2.983	-151.422	310.255	43.583	-167.351	350.794	106.040	-147.710	322.039	44.416	-99.737	323.864	53.518	-205.852	309.035
261	2.60000	2.992	-151.353	310.189	43.536	-167.348	350.827	106.018	-147.658	322.058	44.457	-99.740	323.890	53.505	-205.840	309.024
262	2.61000	3.021	-151.388	310.201	43.545	-167.399	350.747	106.169	-147.711	322.045	44.420	-99.720	323.871	53.482	-205.860	308.955
263	2.62000	2.992	-151.386	310.188	43.544	-167.401	350.783	106.013	-147.706	321.973	44.454	-99.787	323.876	53.489	-205.859	308.985
264	2.63000	3.004	-151.292	310.262	43.520	-167.330	350.803	106.002	-147.661	322.063	44.397	-99.820	323.904	53.490	-205.856	308.993
265	2.64000	3.043	-151.344	310.218	43.549	-167.360	350.809	106.052	-147.642	322.019	44.482	-99.831	323.832	53.490	-205.873	309.044
266	2.65000	2.966	-151.419	310.233	43.585	-167.387	350.773	106.017	-147.671	322.022	44.442	-99.793	323.848	53.499	-205.822	308.962
267	2.66000	3.001	-151.264	310.222	43.527	-167.350	350.810	106.041	-147.771	321.965	44.408	-99.784	323.897	53.490	-205.875	308.971
268	2.67000	3.002	-151.293	310.225	43.576	-167.347	350.797	106.049	-147.657	322.045	44.462	-99.810	323.830	53.495	-205.832	309.055
269	2.68000	3.019	-151.358	310.245	43.541	-167.363	350.780	106.035	-147.650	321.992	44.422	-99.754	323.862	53.523	-205.872	308.965
270	2.69000	3.013	-151.324	310.198	43.518	-167.371	350.797	106.059	-147.765	322.079	44.455	-99.778	323.865	53.502	-205.896	309.012
271	2.70000	2.976	-151.465	310.275	43.536	-167.346	350.792	106.025	-147.724	322.029	44.428	-99.793	323.900	53.475	-205.805	308.993
272	2.71000	2.956	-151.331	310.238	43.521	-167.391	350.825	106.054	-147.727	322.006	44.410	-99.767	323.887	53.481	-205.873	308.990
273	2.72000	2.980	-151.247	310.223	43.548	-167.407	350.824	106.016	-147.631	322.020	44.400	-99.804	323.908	53.480	-205.876	309.029
274	2.73000	3.045	-151.430	310.220	43.539	-167.373	350.805	106.066	-147.701	322.001	44.452	-99.825	323.832	53.501	-205.845	309.053
275	2.74000	3.016	-151.295	310.274	43.586	-167.384	350.802	106.034	-147.663	322.053	44.477	-99.740	323.895	53.497	-205.891	308.989
276	2.75000	3.003	-151.284	310.204	43.487	-167.329	350.759	106.027	-147.634	322.042	44.441	-99.790	323.851	53.505	-205.787	309.010
277	2.76000	3.013	-151.421	310.225	43.593	-167.379	350.799	106.026	-147.678	321.981	44.443	-99.754	323.922	53.521	-205.830	309.078
278	2.77000	3.023	-151.370	310.192	43.576	-167.357	350.786	106.032	-147.693	322.050	44.478	-99.811	323.871	53.496	-205.857	309.058
279	2.78000	2.976	-151.279	310.171	43.569	-167.363	350.860	106.064	-147.669	322.051	44.449	-99.800	323.861	53.496	-205.828	309.073
280	2.79000	2.991	-151.300	310.231	43.542	-167.377	350.803	106.044	-147.609	322.059	44.472	-99.864	323.889	53.493	-205.793	309.001
281	2.80000	3.005	-151.313	310.232	43.514	-167.362	350.794	106.006	-147.630	322.033	44.471	-99.765	323.852	53.502	-205.817	309.018
282	2.81000	3.025	-151.424	310.241	43.539	-167.405	350.788	106.017	-147.714	322.022	44.465	-99.816	323.889	53.512	-205.859	309.072
283	2.82000	3.011	-151.381	310.257	43.524	-167.388	350.816	106.022	-147.716	322.008	44.434	-99.765	323.845	53.527	-205.848	308.991
284	2.83000	3.011	-151.333	310.239	43.553	-167.354	350.801	106.166	-147.719	322.071	44.432	-99.718	323.864	53.505	-205.834	309.059
285	2.84000	3.010	-151.413	310.234	43.567	-167.358	350.832	106.036	-147.599	322.020	44.481	-99.802	323.894	53.514	-205.785	309.063
286	2.85000	2.981	-151.257	310.258	43.509	-167.384	350.815	106.032	-147.681	322.005	44.450	-99.838	323.851	53.506	-205.862	309.071
287	2.86000	2.980	-151.416	310.258	43.536	-167.397	350.781	106.151	-147.718	322.042	44.458	-99.813	323.829	53.511	-205.841	309.022
288	2.87000	2.973	-151.358	310.223	43.541	-167.360	350.807	106.051	-147.730	322.011	44.442	-99.806	323.813	53.514	-205.905	309.048
289	2.88000	3.021	-151.674	310.125	43.543	-167.342	350.805	106.040	-147.747	321.984	44.410	-99.737	323.868	53.495	-205.908	308.980
290	2.89000	3.011	-151.409	310.178	43.564	-167.428	350.873	106.020	-147.754	321.996	44.438	-99.792	323.857	53.483	-205.929	308.996
291	2.90000	2.976	-151.337	310.259	43.555	-167.324	350.832	106.010	-147.600	322.053	44.440	-99.796	323.928	53.490	-205.820	309.064
292	2.91000	2.991	-151.304	310.326	43.513	-167.343	350.835	105.980	-147.551	322.124	44.426	-99.824	323.926	53.501	-205.824	309.092
293	2.92000	3.009	-151.399	310.255	43.525	-167.407	350.783	106.046	-147.618	322.075	44.475	-99.757	323.930	53.467	-205.822	309.058
294	2.93000	2.997	-151.379	310.213	43.555	-167.390	350.783	106.008	-147.729	322.020	44.514	-99.955	323.904	53.524	-205.867	309.055
295	2.94000	3.017	-151.531	310.087	43.534	-167.344	350.791	106.043	-147.776	321.898	44.480	-99.821	323.747	53.464	-205.887	308.991
296	2.95000	3.024	-151.623	310.095	43.482	-167.385	350.812	106.066	-147.738	321.975	44.452	-99.811	323.847	53.514	-205.884	308.988
297	2.96000	3.002	-151.325	310.251	43.526	-167.371	350.801	106.027	-147.698	322.065	44.468	-99.850	323.773	53.505	-205.817	309.045
298	2.97000	3.003	-151.241	310.295	43.491	-167.407	350.894	105.992	-147.567	322.079	44.445	-99.775	323.912	53.503	-205.789	309.125
299	2.98000	3.027	-151.367	310.302	43.542	-167.385	350.821	106.025	-147.565	322.088	44.463	-99.774	323.832	53.527	-205.826	309.071
300	2.99000	3.004	-151.518	310.101	43.519	-167.350	350.846	105.991	-147.666	321.978	44.452	-99.781	323.908	53.444	-205.886	309.043
301	3.00000	3.027	-151.718	310.143	43.544	-167.383	350.801	106.038	-147.757	321.966	44.432	-99.765	323.928	53.467	-205.873	308.987
302	3.01000	3.020	-151.470	310.154	43.517	-167.374	350.778	106.007	-147.771	321.959	44.414	-99.862	323.871	53.464	-205.877	308.980
303	3.02000	2.971	-151.337	310.283	43.526	-167.340	350.838	105.986	-147.683	322.004	44.444	-99.800	323.866	53.523	-205.812	309.005
304	3.03000	2.951	-151.204	310.302	43.510	-167.317	350.810	105.830	-147.720	321.900	44.467	-99.758	323.852	53.390	-205.821	309.102
305	3.04000	2.982	-151.220	310.256	43.526	-167.390	350.792	106.174	-147.729	322.043	44.457	-99.762	323.923	53.462	-205.901	309.013
306	3.05000	2.941	-151.456	310.250	43.534	-167.376	350.772	106.151	-147.669	322.029	44.460	-99.818	323.916	53.017	-205.809	308.986
307	3.06000	2.938	-151.527	310.145	43.502	-167.392	350.777	106.203	-147.921	321.944	44.432	-99.782	323.851	52.968	-205.748	308.978
308	3.07000	2.938	-151.823	309.968	43.508	-167.370	350.821	106.189	-147.861	321.956	44.571	-99.933	323.735	53.019	-205.755	308.949
309	3.08000	2.954	-151.815	309.998	43.543	-167.341	350.809	106.190	-147.776	321.996	44.428	-99.816	323.843	52.953	-205.745	309.075
310	3.09000	2.965	-151.777	310.068	43.518	-167.400	350.807	106.210	-147.679	322.146	44.447	-99.817	323.851	53.011	-205.748	308.997
311	3.10000	2.895	-151.825	310.045	43.534	-167.401	350.830	106.171	-147.639	322.069	44.425	-99.820	323.888	53.007	-205.715	309.039
312	3.11000	3.024	-151.768	309.972	43.517	-167.390	350.763	106.210	-147.726	321.980	44.488	-99.821	323.890	53.035	-205.702	308.977
313	3.12000	2.941	-151.783	310.026	43.514	-167.390	350.763	106.224	-147.829	321.956	44.442	-99.781	323.867	53.017	-205.742	308.969
314	3.13000	2.918	-151.606	310.054	43.541	-167.378	350.758	106.163	-147.841	321.931	44.424	-99.763	323.846	53.000	-205.775	308.946
315	3.14000	2.964	-151.744	309.989	43.513	-167.404	350.833	106.205	-147.797	322.003	44.480	-99.845	323.883	53.040	-205.779	309.001
316	3.15000	2.965	-151.821	309.979	43.538	-167.358	350.801	106.178	-147.760	322.039	44.403	-99.739	323.867	53.007	-205.745	309.039
