NO_OF_FRAMES	1617
NO_OF_CAMERAS	8
NO_OF_MARKERS	5
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2022-08-11, 15:26:18.257	1141584.09130630
DATA_INCLUDED	3D
MARKER_NAMES	Drone - 1	Drone - 2	Drone - 3	Drone - 4	Drone - 5
TRAJECTORY_TYPES	Mixed	Mixed	Measured	Mixed	Measured
Frame	Time	Drone - 1 X	Drone - 1 Y	Drone - 1 Z	Drone - 2 X	Drone - 2 Y	Drone - 2 Z	Drone - 3 X	Drone - 3 Y	Drone - 3 Z	Drone - 4 X	Drone - 4 Y	Drone - 4 Z	Drone - 5 X	Drone - 5 Y	Drone - 5 Z	
1126	11.25000	2134.967	1429.986	1402.864	2064.896	1415.913	1401.931	2119.122	1503.150	1419.373	2041.500	1479.067	1418.688	2096.468	1439.735	1445.251
1127	11.26000	2141.341	1427.015	1403.372	2071.111	1412.970	1402.246	2125.432	1500.262	1419.664	2047.946	1476.143	1419.122	2102.764	1436.705	1445.612
1128	11.27000	2147.620	1424.224	1403.644	2077.543	1410.213	1402.686	2131.935	1497.413	1420.040	2054.266	1473.514	1419.402	2109.048	1434.057	1446.044
1129	11.28000	2154.003	1421.402	1404.340	2083.926	1407.384	1403.174	2138.213	1494.738	1420.351	2060.594	1470.788	1419.738	2115.351	1431.355	1446.506
1130	11.29000	2160.371	1418.624	1404.810	2090.232	1404.625	1403.645	2144.440	1492.001	1420.759	2066.966	1468.107	1419.977	2121.697	1428.622	1446.866
1131	11.30000	2166.619	1415.841	1405.155	2096.535	1401.860	1403.987	2150.785	1489.279	1421.037	2073.285	1465.180	1420.289	2127.925	1425.866	1447.328
1132	11.31000	2173.155	1413.078	1405.681	2102.947	1399.040	1404.256	2157.101	1486.515	1421.201	2079.608	1462.516	1420.500	2134.286	1423.187	1447.559
1133	11.32000	2179.434	1410.347	1405.794	2109.317	1396.343	1404.510	2163.413	1483.913	1421.428	2086.020	1459.765	1420.628	2140.617	1420.532	1447.890
1134	11.33000	2185.894	1407.832	1406.389	2115.702	1393.675	1404.776	2169.866	1481.203	1421.636	2092.279	1457.168	1420.620	2146.859	1418.047	1448.056
1135	11.34000	2192.315	1405.282	1406.414	2122.101	1391.150	1404.954	2176.199	1478.637	1421.834	2098.686	1454.481	1420.856	2153.328	1415.462	1448.352
1136	11.35000	2198.800	1402.691	1406.867	2128.585	1388.544	1405.043	2182.466	1476.199	1421.969	2105.107	1452.041	1420.723	2159.669	1413.032	1448.476
1137	11.36000	2205.281	1400.266	1406.869	2135.096	1385.975	1405.297	2188.782	1473.702	1421.789	2111.511	1449.467	1420.773	2166.163	1410.619	1448.624
1138	11.37000	2211.916	1397.689	1407.278	2141.767	1383.277	1405.318	2195.497	1471.157	1421.922	2118.080	1446.808	1420.768	2172.696	1408.043	1448.751
1139	11.38000	2218.485	1395.211	1407.233	2148.415	1380.716	1405.453	2201.849	1468.708	1422.117	2124.659	1444.282	1420.644	2179.244	1405.603	1448.798
1140	11.39000	2225.228	1392.660	1407.536	2155.133	1378.168	1405.600	2208.447	1466.108	1421.977	2131.262	1441.599	1420.801	2185.892	1403.090	1448.960
1141	11.40000	2231.969	1390.181	1407.614	2161.916	1375.508	1405.878	2215.434	1463.613	1422.000	2138.065	1439.099	1420.832	2192.629	1400.661	1448.994
1142	11.41000	2238.850	1387.653	1407.980	2168.715	1372.934	1406.116	2221.807	1461.199	1422.179	2144.807	1436.415	1421.115	2199.519	1398.103	1449.394
1143	11.42000	2245.761	1385.114	1408.106	2175.753	1370.270	1406.455	2228.688	1458.597	1422.526	2151.621	1433.763	1421.297	2206.448	1395.508	1449.660
1144	11.43000	2252.783	1382.482	1408.449	2182.705	1367.568	1406.808	2235.806	1455.900	1422.850	2158.643	1430.971	1421.780	2213.568	1392.869	1449.911
1145	11.44000	2259.871	1379.761	1408.540	2189.821	1364.742	1407.222	2242.826	1453.148	1422.998	2165.710	1428.168	1421.928	2220.726	1390.114	1450.212
1146	11.45000	2266.992	1376.990	1408.894	2196.908	1362.031	1407.558	2249.846	1450.364	1423.107	2172.825	1425.344	1422.535	2227.963	1387.275	1450.528
1147	11.46000	2274.018	1374.258	1408.959	2204.030	1359.194	1407.888	2257.004	1447.519	1423.538	2179.888	1422.447	1422.974	2235.030	1384.449	1450.760
1148	11.47000	2281.167	1371.519	1409.316	2211.039	1356.511	1408.084	2263.995	1444.791	1423.872	2186.881	1419.702	1423.202	2242.089	1381.752	1451.014
1149	11.48000	2288.014	1368.843	1409.333	2217.884	1353.787	1408.338	2270.884	1442.158	1424.134	2193.864	1416.964	1423.701	2249.110	1379.014	1451.292
1150	11.49000	2294.935	1366.359	1409.503	2224.885	1351.261	1408.660	2277.593	1439.641	1424.189	2200.705	1414.527	1423.609	2255.969	1376.618	1451.389
1151	11.50000	2301.668	1363.845	1409.619	2231.502	1348.731	1408.769	2284.405	1437.200	1424.017	2207.504	1411.962	1423.740	2262.816	1374.127	1451.608
1152	11.51000	2308.477	1361.319	1409.760	2238.468	1346.100	1408.851	2291.278	1434.610	1424.163	2214.229	1409.472	1423.818	2269.597	1371.625	1451.637
1153	11.52000	2315.064	1358.822	1409.922	2245.112	1343.635	1408.935	2297.755	1432.227	1424.243	2220.832	1406.918	1423.698	2276.188	1369.153	1451.648
1154	11.53000	2321.644	1356.265	1409.945	2251.747	1341.067	1409.039	2304.314	1429.753	1424.202	2227.424	1404.336	1423.945	2282.672	1366.691	1451.769
1155	11.54000	2328.170	1353.853	1410.091	2258.094	1338.755	1409.109	2310.938	1427.227	1424.134	2233.918	1401.975	1423.656	2289.231	1364.294	1451.758
1156	11.55000	2334.630	1351.445	1410.005	2264.628	1336.253	1408.932	2317.109	1424.892	1424.276	2240.386	1399.499	1423.456	2295.638	1361.842	1451.754
1157	11.56000	2341.058	1349.003	1410.190	2271.051	1333.854	1409.007	2323.767	1422.468	1424.208	2246.804	1397.154	1423.610	2301.909	1359.542	1451.777
1158	11.57000	2347.496	1346.673	1410.353	2277.394	1331.509	1409.102	2330.047	1420.163	1423.914	2253.166	1394.853	1423.305	2308.325	1357.278	1451.724
1159	11.58000	2353.737	1344.375	1410.267	2283.744	1329.134	1409.110	2336.286	1417.850	1424.013	2259.433	1392.446	1423.061	2314.544	1355.019	1451.887
1160	11.59000	2360.016	1341.963	1410.639	2289.973	1326.747	1409.020	2342.535	1415.496	1423.959	2265.628	1390.135	1423.139	2320.709	1352.690	1451.884
1161	11.60000	2366.169	1339.587	1410.552	2296.045	1324.264	1409.245	2348.420	1413.164	1423.972	2271.697	1387.755	1423.018	2326.769	1350.391	1451.961
1162	11.61000	2372.169	1337.017	1410.998	2302.033	1321.720	1409.392	2354.519	1410.631	1423.917	2277.604	1385.201	1422.924	2332.606	1347.907	1452.136
1163	11.62000	2377.993	1334.375	1411.147	2307.832	1319.079	1409.543	2360.212	1407.996	1424.288	2283.530	1382.469	1423.112	2338.404	1345.312	1452.308
1164	11.63000	2383.779	1331.714	1411.706	2313.727	1316.446	1409.636	2366.028	1405.299	1424.673	2289.191	1379.839	1423.099	2344.010	1342.593	1452.616
1165	11.64000	2389.313	1328.988	1412.111	2319.298	1313.728	1409.930	2371.645	1402.582	1425.067	2294.753	1377.213	1423.266	2349.502	1339.919	1452.941
1166	11.65000	2394.874	1326.089	1412.834	2324.735	1310.857	1410.312	2377.114	1399.726	1425.532	2300.331	1374.462	1423.586	2354.875	1337.116	1453.427
1167	11.66000	2400.136	1323.017	1413.360	2330.003	1308.027	1410.702	2382.447	1396.838	1426.121	2305.704	1371.537	1423.870	2360.135	1334.143	1454.011
1168	11.67000	2405.528	1319.968	1413.948	2335.349	1304.975	1411.116	2388.062	1393.645	1426.925	2311.130	1368.555	1424.342	2365.356	1330.932	1454.442
1169	11.68000	2410.940	1316.734	1414.821	2340.758	1301.904	1411.636	2393.313	1390.531	1427.634	2316.565	1365.490	1425.053	2370.659	1327.730	1455.101
1170	11.69000	2416.299	1313.535	1415.466	2346.084	1298.719	1412.068	2398.786	1387.267	1428.428	2321.898	1362.404	1425.361	2375.857	1324.528	1455.705
1171	11.70000	2421.664	1310.214	1416.167	2351.472	1295.516	1412.757	2404.196	1383.974	1428.989	2327.357	1359.117	1426.008	2381.152	1321.270	1456.365
1172	11.71000	2427.026	1306.900	1417.008	2356.807	1292.303	1413.313	2409.655	1380.620	1429.805	2332.693	1355.931	1426.273	2386.457	1317.916	1457.050
1173	11.72000	2432.441	1303.524	1417.839	2362.211	1288.940	1413.919	2414.983	1377.300	1430.595	2338.142	1352.670	1426.925	2391.689	1314.542	1457.706
1174	11.73000	2437.730	1300.023	1418.565	2367.609	1285.465	1414.461	2420.284	1373.869	1431.178	2343.488	1349.245	1427.504	2396.959	1311.165	1458.359
1175	11.74000	2443.168	1296.451	1419.239	2373.052	1282.021	1415.081	2425.681	1370.319	1431.911	2348.916	1345.782	1427.763	2402.245	1307.595	1459.061
1176	11.75000	2448.689	1292.776	1420.170	2375.421	1278.920	1416.893	2426.478	1367.805	1432.716	2354.417	1342.022	1428.502	2407.631	1303.922	1459.714
1177	11.76000	2454.223	1288.663	1421.021	2380.938	1274.987	1417.594	2432.189	1363.790	1433.539	2359.997	1338.155	1429.051	2413.111	1299.951	1460.496
1178	11.77000	2459.721	1284.507	1421.906	2386.546	1270.903	1418.269	2437.665	1359.565	1434.396	2365.561	1334.042	1429.572	2418.574	1295.819	1461.267
1179	11.78000	2465.396	1280.110	1422.615	2392.050	1266.563	1418.826	2443.335	1355.167	1435.289	2371.212	1329.797	1430.248	2424.162	1291.391	1461.901
1180	11.79000	2471.001	1275.669	1423.363	2397.679	1262.251	1419.377	2449.159	1350.708	1436.130	2376.956	1325.354	1431.032	2429.636	1286.939	1462.677
1181	11.80000	2476.522	1271.071	1424.306	2403.221	1257.735	1420.225	2454.670	1346.142	1436.921	2382.511	1320.932	1431.397	2435.182	1282.376	1463.438
1182	11.81000	2482.101	1266.307	1425.026	2408.690	1253.142	1420.728	2460.420	1341.476	1437.852	2388.144	1316.383	1432.251	2440.674	1277.697	1464.060
1183	11.82000	2487.674	1261.623	1425.688	2414.162	1248.528	1421.231	2466.122	1336.703	1438.645	2393.712	1311.780	1432.971	2446.143	1273.008	1464.719
1184	11.83000	2493.161	1256.862	1426.351	2419.718	1244.005	1421.981	2471.824	1332.117	1439.392	2399.387	1307.250	1433.694	2451.665	1268.331	1465.377
1185	11.84000	2498.761	1252.145	1427.116	2425.283	1239.415	1422.655	2477.568	1327.395	1440.190	2405.030	1302.840	1434.095	2457.300	1263.689	1466.164
1186	11.85000	2504.386	1247.449	1427.918	2430.828	1234.850	1423.304	2483.252	1322.818	1440.876	2410.713	1298.317	1434.924	2462.887	1259.037	1466.825
1187	11.86000	2509.902	1242.703	1428.518	2436.339	1230.492	1423.876	2489.127	1318.090	1441.499	2416.512	1293.814	1435.715	2468.480	1254.469	1467.494
1188	11.87000	2515.524	1238.058	1429.055	2441.972	1225.828	1424.718	2494.946	1313.427	1442.204	2422.307	1289.343	1436.342	2474.170	1249.829	1468.186
1189	11.88000	2521.182	1233.236	1429.916	2447.606	1221.352	1425.307	2500.701	1308.710	1442.774	2428.098	1284.876	1436.869	2479.877	1245.226	1468.846
1190	11.89000	2526.891	1228.675	1430.457	2453.005	1216.493	1425.637	2506.581	1304.145	1443.284	2433.790	1280.439	1437.512	2485.602	1240.699	1469.378
1191	11.90000	2532.428	1224.025	1430.698	2458.631	1212.120	1426.480	2512.457	1299.678	1443.703	2439.590	1276.077	1438.156	2491.318	1236.295	1469.959
1192	11.91000	2538.036	1219.551	1431.397	2464.184	1207.688	1427.156	2518.148	1295.158	1444.099	2445.225	1271.765	1438.479	2496.923	1231.921	1470.383
1193	11.92000	2543.502	1215.064	1431.835	2469.596	1203.424	1427.415	2523.777	1290.770	1444.414	2450.780	1267.371	1439.073	2502.419	1227.565	1470.887
1194	11.93000	2548.950	1210.639	1432.181	2475.085	1199.005	1428.203	2529.255	1286.316	1444.736	2456.429	1263.109	1439.676	2508.010	1223.328	1471.463
1195	11.94000	2554.414	1206.113	1432.790	2480.485	1194.635	1428.939	2534.735	1281.979	1444.970	2461.787	1258.699	1440.049	2513.454	1219.000	1471.911
1196	11.95000	2559.685	1201.624	1433.146	2485.762	1190.083	1429.459	2540.200	1277.428	1445.286	2467.255	1254.297	1440.589	2518.859	1214.586	1472.457
1197	11.96000	2564.938	1196.978	1433.660	2491.074	1185.486	1430.007	2545.465	1272.867	1445.620	2472.458	1249.734	1440.859	2524.167	1210.048	1472.827
1198	11.97000	2570.028	1192.275	1433.874	2496.185	1180.835	1430.463	2550.588	1268.200	1445.887	2477.589	1245.033	1441.363	2529.319	1205.415	1473.240
1199	11.98000	2575.059	1187.714	1434.247	2501.123	1176.153	1430.723	2555.653	1263.634	1446.171	2482.610	1240.348	1441.743	2534.416	1200.817	1473.624
1200	11.99000	2579.989	1183.037	1434.616	2506.161	1171.495	1431.292	2560.598	1258.954	1446.318	2487.547	1235.766	1441.969	2539.355	1196.198	1473.883
1201	12.00000	2584.727	1178.390	1434.765	2510.893	1166.781	1431.325	2565.302	1254.377	1446.427	2492.259	1230.982	1442.259	2544.121	1191.668	1474.134
1202	12.01000	2589.419	1173.752	1435.229	2515.584	1162.108	1431.854	2569.855	1249.708	1446.609	2496.785	1226.384	1442.243	2548.687	1187.026	1474.423
1203	12.02000	2594.020	1169.165	1435.398	2520.175	1157.438	1431.907	2574.343	1245.142	1446.774	2501.372	1221.677	1442.352	2553.332	1182.485	1474.718
1204	12.03000	2598.591	1164.648	1435.855	2524.851	1152.790	1432.408	2578.816	1240.696	1446.747	2505.877	1217.005	1442.470	2557.770	1178.071	1474.939
1205	12.04000	2602.982	1160.135	1436.016	2529.227	1148.097	1432.620	2582.977	1236.042	1446.691	2510.112	1212.379	1442.513	2562.185	1173.556	1475.190
1206	12.05000	2607.333	1155.515	1436.309	2533.612	1143.311	1433.029	2587.192	1231.411	1446.876	2514.500	1207.562	1442.766	2566.478	1168.996	1475.380
1207	12.06000	2611.581	1150.939	1436.479	2537.787	1138.541	1433.147	2591.233	1226.828	1446.909	2518.481	1202.773	1442.782	2570.643	1164.373	1475.507
1208	12.07000	2615.746	1146.348	1436.794	2542.134	1133.641	1433.446	2595.204	1222.134	1446.903	2522.610	1197.805	1442.939	2574.768	1159.683	1475.695
1209	12.08000	2619.719	1141.635	1436.975	2546.099	1128.784	1433.432	2599.008	1217.467	1446.844	2526.401	1192.915	1442.753	2578.723	1155.076	1475.702
1210	12.09000	2623.698	1136.998	1436.988	2550.170	1123.925	1433.585	2602.666	1212.844	1446.838	2530.194	1188.043	1442.708	2582.545	1150.417	1475.820
1211	12.10000	2627.580	1132.418	1437.365	2553.971	1119.025	1433.654	2606.297	1208.075	1446.682	2533.875	1183.093	1442.734	2586.316	1145.677	1475.969
1212	12.11000	2631.275	1127.775	1437.299	2557.907	1114.166	1433.752	2609.697	1203.456	1446.492	2537.422	1178.177	1442.463	2590.010	1141.017	1475.858
1213	12.12000	2634.919	1123.152	1437.520	2561.619	1109.144	1433.850	2613.024	1198.775	1446.371	2540.978	1173.258	1442.193	2593.467	1136.389	1475.939
1214	12.13000	2638.454	1118.591	1437.548	2565.167	1104.294	1433.632	2616.248	1194.091	1446.224	2544.288	1168.379	1441.806	2596.856	1131.735	1475.819
1215	12.14000	2641.933	1113.992	1437.472	2568.655	1099.237	1433.641	2619.459	1189.481	1446.017	2547.495	1163.239	1441.714	2600.219	1127.039	1475.799
1216	12.15000	2645.482	1109.344	1437.664	2572.455	1094.634	1433.744	2622.564	1184.725	1445.840	2550.802	1158.318	1441.541	2603.560	1122.360	1475.781
1217	12.16000	2649.001	1104.869	1437.741	2575.920	1089.470	1433.469	2625.606	1180.107	1445.613	2554.051	1153.281	1441.141	2606.894	1117.651	1475.733
1218	12.17000	2652.315	1100.204	1437.497	2579.580	1084.840	1433.547	2628.575	1175.460	1445.390	2557.199	1148.299	1440.865	2610.323	1112.998	1475.682
1219	12.18000	2655.698	1095.590	1437.817	2585.838	1079.491	1432.512	2636.462	1169.665	1445.147	2560.444	1143.290	1440.755	2613.554	1108.417	1475.517
1220	12.19000	2659.005	1091.144	1437.706	2589.244	1074.662	1432.564	2639.547	1165.159	1445.091	2563.579	1138.395	1440.561	2616.824	1103.865	1475.524
1221	12.20000	2662.233	1086.704	1437.495	2592.613	1069.887	1432.429	2642.253	1160.620	1444.742	2566.574	1133.501	1440.346	2620.014	1099.289	1475.470
1222	12.21000	2665.527	1082.189	1437.837	2595.917	1065.057	1432.504	2645.293	1156.054	1444.548	2569.602	1128.559	1440.157	2623.126	1094.752	1475.251
1223	12.22000	2668.658	1077.688	1437.736	2599.214	1060.188	1432.477	2648.133	1151.446	1444.502	2572.607	1123.704	1440.052	2626.234	1090.084	1475.226
1224	12.23000	2671.843	1073.382	1437.545	2602.424	1055.426	1432.540	2650.152	1147.042	1443.836	2575.522	1118.828	1440.059	2629.371	1085.535	1475.314
1225	12.24000	2675.002	1068.960	1437.627	2605.592	1050.658	1432.614	2653.607	1142.491	1443.989	2578.439	1114.047	1439.830	2632.494	1081.121	1475.285
1226	12.25000	2678.185	1064.621	1437.647	2608.821	1046.020	1432.533	2655.221	1138.299	1443.389	2581.308	1109.281	1439.678	2635.516	1076.538	1475.067
1227	12.26000	2681.174	1060.314	1437.474	2611.938	1041.387	1432.715	2657.729	1133.920	1443.058	2584.205	1104.474	1439.772	2638.543	1072.120	1475.008
1228	12.27000	2684.273	1056.012	1437.259	2615.165	1036.732	1432.631	2660.252	1129.466	1442.850	2587.052	1099.699	1439.620	2641.605	1067.754	1475.024
1229	12.28000	2687.354	1051.746	1437.295	2618.279	1032.145	1432.794	2662.669	1125.290	1442.614	2589.900	1094.955	1439.615	2644.734	1063.387	1474.966
1230	12.29000	2690.453	1047.517	1437.336	2621.387	1027.535	1432.919	2665.335	1120.939	1442.318	2592.823	1090.186	1439.639	2647.831	1059.010	1474.911
1231	12.30000	2693.430	1043.241	1437.100	2624.616	1022.909	1433.065	2668.070	1116.531	1442.359	2595.737	1085.458	1439.706	2650.951	1054.638	1474.957
1232	12.31000	2696.566	1038.992	1436.853	2627.701	1018.325	1433.083	2670.691	1112.171	1442.208	2598.579	1080.725	1439.745	2654.084	1050.284	1475.008
1233	12.32000	2699.539	1034.776	1436.871	2630.825	1013.866	1433.168	2673.506	1107.869	1441.948	2601.426	1076.139	1439.938	2657.136	1045.977	1474.859
1234	12.33000	2702.592	1030.636	1437.001	2633.916	1009.351	1433.452	2676.147	1103.715	1441.827	2604.171	1071.598	1440.042	2660.187	1041.767	1474.965
1235	12.34000	2705.498	1026.768	1436.778	2636.862	1005.006	1433.650	2678.674	1099.525	1441.808	2606.831	1067.105	1440.157	2663.132	1037.575	1475.013
1236	12.35000	2708.104	1022.846	1436.573	2639.761	1000.834	1433.806	2683.016	1095.119	1442.030	2609.540	1062.683	1440.420	2666.031	1033.567	1475.090
1237	12.36000	2711.023	1019.039	1436.748	2642.602	996.710	1434.041	2683.803	1091.497	1441.505	2612.077	1058.419	1440.608	2668.772	1029.639	1475.075
1238	12.37000	2713.681	1015.274	1436.772	2645.429	992.514	1434.318	2686.304	1087.566	1441.529	2614.540	1054.183	1440.698	2671.597	1025.777	1475.236
1239	12.38000	2716.259	1011.649	1436.673	2648.126	988.495	1434.586	2688.406	1083.814	1441.260	2616.976	1050.097	1440.985	2674.183	1021.977	1475.354
1240	12.39000	2718.722	1007.994	1436.581	2650.669	984.545	1434.800	2690.682	1080.025	1441.076	2619.261	1045.919	1441.174	2676.689	1018.232	1475.271
1241	12.40000	2721.094	1004.431	1436.648	2653.183	980.630	1434.908	2692.678	1076.233	1441.172	2621.395	1041.881	1441.202	2679.058	1014.500	1475.448
1242	12.41000	2723.251	1000.937	1436.850	2655.417	976.811	1435.067	2694.518	1072.574	1441.243	2623.397	1037.874	1441.498	2681.262	1010.873	1475.508
1243	12.42000	2725.481	997.649	1436.851	2657.713	973.049	1435.324	2696.437	1069.066	1441.350	2625.363	1033.872	1441.516	2683.308	1007.250	1475.690
1244	12.43000	2727.483	994.366	1436.764	2659.924	969.403	1435.490	2698.138	1065.641	1441.376	2627.225	1030.141	1441.712	2685.464	1003.840	1475.673
1245	12.44000	2729.345	991.161	1436.804	2662.068	965.869	1435.613	2699.781	1062.231	1441.349	2628.976	1026.424	1442.101	2687.469	1000.469	1475.775
1246	12.45000	2731.332	988.121	1437.101	2664.074	962.303	1435.798	2701.354	1058.976	1441.405	2630.653	1022.733	1442.134	2689.341	997.154	1476.069
1247	12.46000	2733.152	985.102	1437.200	2665.988	958.987	1435.967	2702.709	1055.830	1441.524	2632.207	1019.165	1442.301	2691.054	993.879	1476.168
1248	12.47000	2734.743	982.243	1437.154	2667.671	955.740	1436.100	2703.930	1052.684	1441.603	2633.768	1015.680	1442.591	2692.689	990.871	1476.196
1249	12.48000	2736.321	979.386	1437.253	2666.636	952.772	1436.341	2705.093	1049.744	1441.780	2634.975	1011.944	1442.718	2694.268	987.820	1476.399
1250	12.49000	2737.816	976.698	1437.449	2668.450	949.543	1436.578	2706.269	1046.751	1441.983	2636.275	1008.589	1442.895	2695.757	984.806	1476.652
1251	12.50000	2739.441	974.037	1437.708	2670.044	946.584	1436.692	2707.295	1043.920	1442.188	2637.634	1005.318	1443.043	2697.313	981.825	1476.795
1252	12.51000	2740.930	971.431	1437.662	2671.805	943.585	1436.862	2708.445	1041.127	1442.311	2638.955	1002.135	1443.488	2698.795	979.005	1476.817
1253	12.52000	2742.362	968.873	1437.623	2673.550	940.550	1437.046	2709.625	1038.305	1442.565	2640.282	999.107	1443.585	2700.361	976.242	1477.049
1254	12.53000	2743.923	966.256	1437.820	2675.199	937.758	1437.241	2710.866	1035.609	1442.836	2641.699	996.024	1443.922	2701.891	973.418	1477.386
1255	12.54000	2745.330	963.464	1438.082	2676.850	935.004	1437.459	2709.626	1033.205	1443.009	2643.103	993.057	1444.418	2703.476	970.715	1477.588
1256	12.55000	2746.648	960.062	1438.076	2678.448	932.296	1437.676	2710.843	1030.659	1443.254	2644.194	989.005	1444.728	2705.036	968.007	1477.620
1257	12.56000	2748.446	958.801	1438.248	2680.122	929.734	1437.914	2712.039	1028.111	1443.511	2645.963	987.466	1445.021	2706.637	965.446	1477.873
1258	12.57000	2749.931	956.515	1438.236	2681.777	927.107	1438.157	2713.291	1025.721	1443.817	2647.404	984.824	1445.545	2708.285	962.931	1478.089
1259	12.58000	2751.555	954.355	1438.402	2683.514	924.701	1438.408	2714.681	1023.340	1444.300	2648.925	982.272	1445.895	2709.911	960.542	1478.389
1260	12.59000	2753.208	952.091	1438.734	2685.098	922.400	1438.705	2716.003	1021.209	1444.507	2650.384	979.925	1446.168	2711.537	958.252	1478.486
1261	12.60000	2754.792	950.135	1438.709	2686.836	920.200	1438.907	2717.375	1019.133	1444.866	2651.986	977.582	1446.889	2713.273	956.108	1478.765
1262	12.61000	2756.404	948.206	1438.828	2688.460	918.140	1439.226	2719.012	1017.035	1445.112	2653.596	975.437	1447.239	2715.019	954.069	1479.161
1263	12.62000	2758.024	946.366	1438.811	2690.277	916.131	1439.537	2720.512	1015.040	1445.342	2655.239	973.379	1447.633	2716.766	952.122	1479.354
1264	12.63000	2759.611	944.538	1438.800	2691.938	914.187	1439.804	2722.151	1013.161	1445.650	2656.857	971.421	1448.401	2718.558	950.131	1479.431
1265	12.64000	2761.346	942.781	1438.889	2693.638	912.294	1440.136	2723.683	1011.316	1446.000	2658.475	969.453	1448.661	2720.333	948.308	1479.560
1266	12.65000	2762.938	940.951	1439.161	2695.302	910.563	1440.384	2725.350	1009.598	1446.244	2660.189	967.717	1449.075	2722.175	946.447	1479.963
1267	12.66000	2764.471	939.417	1439.179	2696.976	908.844	1440.630	2726.877	1007.945	1446.505	2661.828	965.869	1449.745	2723.989	944.725	1480.133
1268	12.67000	2766.045	937.656	1439.174	2698.455	907.181	1440.882	2728.415	1006.252	1446.742	2663.371	964.261	1449.973	2725.685	942.941	1480.375
1269	12.68000	2767.574	936.125	1439.159	2699.960	905.572	1441.040	2729.899	1004.532	1446.970	2664.857	962.636	1450.349	2727.276	941.263	1480.427
1270	12.69000	2768.997	934.444	1439.209	2701.448	903.864	1441.329	2731.332	1002.911	1447.370	2666.312	960.927	1450.974	2728.820	939.557	1480.729
1271	12.70000	2770.299	932.915	1439.142	2702.772	902.219	1441.501	2732.643	1001.285	1447.721	2667.629	959.285	1451.215	2730.218	937.822	1480.825
1272	12.71000	2771.561	931.410	1439.259	2704.134	900.641	1441.684	2733.995	999.657	1448.030	2668.938	957.570	1451.565	2731.610	936.119	1481.066
1273	12.72000	2772.777	929.875	1439.377	2705.322	899.107	1441.821	2735.123	998.150	1448.297	2670.124	956.080	1451.870	2732.826	934.591	1481.267
1274	12.73000	2773.894	928.478	1439.553	2706.495	897.632	1441.987	2736.156	996.716	1448.600	2671.275	954.509	1452.349	2734.051	933.010	1481.391
1275	12.74000	2774.913	927.179	1439.638	2707.516	896.266	1442.201	2737.143	995.330	1448.983	2672.231	953.147	1452.578	2734.987	931.639	1481.378
1276	12.75000	2775.779	925.874	1439.701	2708.422	894.998	1442.243	2737.901	994.007	1449.254	2673.053	951.775	1452.671	2735.909	930.209	1481.644
1277	12.76000	2776.561	924.654	1439.777	2709.226	893.628	1442.317	2738.741	992.745	1449.548	2673.841	950.473	1452.883	2736.621	928.909	1481.726
1278	12.77000	2777.274	923.425	1439.893	2709.996	892.441	1442.270	2739.429	991.526	1449.782	2674.572	949.174	1452.957	2737.387	927.619	1481.914
1279	12.78000	2778.008	922.389	1440.023	2710.715	891.245	1442.302	2740.026	990.308	1450.034	2675.213	947.918	1453.074	2738.079	926.260	1482.241
1280	12.79000	2778.732	921.055	1440.458	2711.521	890.001	1442.317	2740.754	989.122	1450.373	2676.007	946.635	1453.288	2738.769	924.990	1482.365
1281	12.80000	2779.461	920.084	1440.707	2712.221	888.957	1442.344	2741.423	988.016	1450.735	2676.612	945.492	1453.419	2739.390	923.799	1482.359
1282	12.81000	2780.128	919.056	1440.886	2712.991	887.885	1442.389	2742.133	986.894	1451.020	2677.312	944.433	1453.558	2740.024	922.709	1482.502
1283	12.82000	2780.839	918.075	1441.027	2713.617	886.851	1442.436	2742.837	985.935	1451.282	2677.963	943.341	1453.656	2740.667	921.647	1482.647
1284	12.83000	2781.433	917.193	1441.189	2714.225	885.930	1442.542	2743.348	984.996	1451.472	2678.564	942.484	1453.666	2741.156	920.703	1482.779
1285	12.84000	2782.009	916.475	1441.400	2714.818	885.038	1442.557	2743.897	984.141	1451.701	2679.080	941.629	1453.617	2741.696	919.769	1482.977
1286	12.85000	2782.596	915.527	1441.666	2715.393	884.220	1442.511	2744.435	983.236	1451.872	2679.589	940.730	1453.599	2742.193	918.869	1483.076
1287	12.86000	2783.127	914.743	1441.982	2715.900	883.504	1442.499	2744.873	982.533	1451.977	2680.032	940.029	1453.498	2742.524	918.132	1483.236
1288	12.87000	2783.569	914.145	1442.074	2716.450	882.813	1442.475	2745.377	981.844	1452.111	2680.574	939.378	1453.464	2742.966	917.432	1483.320
1289	12.88000	2784.162	913.565	1442.155	2717.017	882.258	1442.484	2745.972	981.320	1452.153	2681.102	938.722	1453.363	2743.393	916.819	1483.377
1290	12.89000	2784.824	912.953	1442.264	2717.553	881.769	1442.509	2746.579	980.749	1452.319	2681.624	938.228	1453.340	2743.978	916.251	1483.425
1291	12.90000	2785.306	912.478	1442.400	2718.076	881.294	1442.488	2747.107	980.229	1452.417	2682.196	937.807	1453.291	2744.425	915.739	1483.418
