NO_OF_FRAMES	5019
NO_OF_CAMERAS	12
NO_OF_MARKERS	9
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2022-03-02, 12:21:16.174	703881.88170780
DATA_INCLUDED	3D
MARKER_NAMES	Drone - 1	Drone - 2	Drone - 3	Drone - 4	Drone - 5	Origin - 1	Origin - 2	Origin - 3	Origin - 4
TRAJECTORY_TYPES	Mixed	Mixed	Mixed	Mixed	Measured	Measured	Measured	Measured	Measured
Frame	Time	Drone - 1 X	Drone - 1 Y	Drone - 1 Z	Drone - 2 X	Drone - 2 Y	Drone - 2 Z	Drone - 3 X	Drone - 3 Y	Drone - 3 Z	Drone - 4 X	Drone - 4 Y	Drone - 4 Z	Drone - 5 X	Drone - 5 Y	Drone - 5 Z	Origin - 1 X	Origin - 1 Y	Origin - 1 Z	Origin - 2 X	Origin - 2 Y	Origin - 2 Z	Origin - 3 X	Origin - 3 Y	Origin - 3 Z	Origin - 4 X	Origin - 4 Y	Origin - 4 Z	
1507	15.06000	1854.769	2652.424	463.005	1896.759	2569.229	463.773	1941.531	2597.889	449.238	1930.200	2671.485	448.242	1917.386	2632.381	489.895	209.455	10.233	48.999	10.611	374.999	48.842	9.996	9.886	48.911	574.557	9.903	48.915
1508	15.07000	1857.994	2650.713	467.284	1900.024	2567.507	468.024	1944.980	2596.157	453.600	1933.422	2669.695	452.536	1920.447	2630.702	494.114	209.472	10.251	49.025	10.602	375.039	48.874	9.979	9.860	48.927	574.538	9.889	48.938
1509	15.08000	1861.201	2649.011	471.691	1903.127	2565.817	472.314	1948.025	2594.412	458.076	1936.628	2667.910	457.094	1923.760	2628.876	498.680	209.454	10.203	49.022	10.588	374.945	48.843	9.964	9.838	48.909	574.496	9.893	48.957
1510	15.09000	1864.454	2647.229	476.207	1906.367	2563.964	476.481	1951.310	2592.672	462.345	1939.919	2666.281	461.789	1926.938	2626.978	503.081	209.472	10.219	49.043	10.618	374.910	48.796	9.961	9.887	48.952	574.560	9.885	48.951
1511	15.10000	1867.711	2645.427	480.682	1909.596	2562.244	480.775	1954.323	2590.788	466.524	1943.161	2664.456	466.209	1930.060	2624.927	507.216	209.467	10.220	49.022	10.581	374.916	48.837	9.936	9.896	48.963	574.571	9.886	48.948
1512	15.11000	1870.935	2643.691	485.087	1912.628	2560.448	484.943	1957.452	2589.197	470.784	1946.381	2662.624	470.697	1933.335	2623.033	511.788	209.471	10.238	49.043	10.617	374.969	48.873	9.963	9.854	48.991	574.532	9.898	48.937
1513	15.12000	1874.118	2641.824	489.597	1915.806	2558.580	489.147	1960.545	2587.345	475.134	1949.600	2660.936	475.443	1936.553	2621.167	516.357	209.471	10.235	49.055	10.582	374.965	48.882	9.987	9.882	48.982	574.523	9.893	48.952
1514	15.13000	1877.281	2639.971	494.149	1919.019	2556.735	493.379	1963.582	2585.580	479.401	1952.787	2659.188	480.139	1939.583	2619.212	520.708	209.488	10.253	49.053	10.628	374.966	48.852	9.956	9.873	48.953	574.540	9.888	48.955
1515	15.14000	1880.347	2638.182	498.535	1922.212	2554.949	497.729	1967.031	2583.811	484.138	1955.970	2657.256	484.695	1942.858	2617.491	525.421	209.459	10.216	48.986	10.591	375.015	48.852	9.957	9.878	48.964	574.527	9.883	48.957
1516	15.15000	1883.422	2636.413	502.983	1925.226	2553.114	502.017	1970.079	2582.008	488.574	1959.073	2655.485	489.300	1945.606	2615.574	529.837	209.494	10.241	49.061	10.597	374.913	48.833	9.936	9.851	48.908	574.520	9.867	48.898
1517	15.16000	1886.506	2634.621	507.453	1928.262	2551.289	506.414	1973.426	2580.236	493.345	1962.240	2653.721	494.193	1948.660	2613.683	534.507	209.467	10.232	49.031	10.587	374.925	48.809	9.971	9.857	48.935	574.527	9.925	48.930
1518	15.17000	1889.702	2632.681	512.208	1931.331	2549.423	510.739	1976.393	2578.382	497.692	1965.375	2651.894	498.979	1951.764	2611.616	539.076	209.460	10.229	49.060	10.586	374.954	48.873	9.973	9.893	48.972	574.541	9.888	48.972
1519	15.18000	1892.818	2630.788	516.905	1934.500	2547.476	515.087	1979.472	2576.482	502.151	1968.449	2650.126	503.865	1955.060	2609.634	543.769	209.491	10.246	49.034	10.573	374.976	48.890	9.985	9.877	48.991	574.530	9.910	48.985
1520	15.19000	1895.989	2628.832	521.666	1937.565	2545.611	519.622	1982.654	2574.623	506.652	1971.594	2648.143	508.446	1958.351	2607.646	548.395	209.437	10.234	49.022	10.594	374.959	48.836	9.952	9.864	48.965	574.521	9.894	48.938
1521	15.20000	1898.956	2626.810	526.171	1940.639	2543.547	523.809	1985.418	2572.658	511.052	1974.548	2646.170	513.085	1961.107	2605.436	552.799	209.452	10.211	48.987	10.589	374.925	48.765	9.966	9.866	48.931	574.503	9.888	48.914
1522	15.21000	1901.909	2624.811	530.784	1943.596	2541.517	528.082	1988.078	2570.689	515.373	1977.591	2644.231	517.993	1963.944	2603.136	557.367	209.435	10.192	48.978	10.560	374.902	48.789	9.935	9.858	48.886	574.482	9.857	48.923
1523	15.22000	1904.873	2622.811	535.347	1946.532	2539.540	532.525	1991.469	2568.661	520.177	1980.574	2642.200	522.729	1966.909	2601.110	562.140	209.433	10.190	49.010	10.569	374.904	48.786	9.969	9.865	48.877	574.485	9.852	48.893
1524	15.23000	1907.860	2620.755	539.857	1949.566	2537.494	536.914	1994.381	2566.750	524.685	1983.547	2640.299	527.586	1969.748	2599.005	566.769	209.458	10.226	49.012	10.622	374.939	48.842	9.961	9.845	48.897	574.501	9.892	48.964
1525	15.24000	1910.823	2618.707	544.629	1952.354	2535.343	541.202	1997.326	2564.626	529.211	1986.512	2638.195	532.442	1972.614	2596.872	571.515	209.506	10.261	49.048	10.595	374.994	48.882	9.980	9.890	48.958	574.580	9.922	48.962
1526	15.25000	1913.675	2616.567	549.200	1955.275	2533.304	545.687	2000.462	2562.579	534.014	1989.390	2636.081	537.303	1975.708	2594.653	576.341	209.506	10.276	49.091	10.601	375.005	48.890	9.989	9.863	49.033	574.542	9.937	49.009
1527	15.26000	1916.582	2614.476	553.993	1958.192	2531.141	550.214	2003.400	2560.433	538.375	1992.390	2633.933	541.957	1978.564	2592.463	580.986	209.509	10.256	49.053	10.644	374.967	48.876	9.999	9.869	48.999	574.546	9.944	48.995
1528	15.27000	1919.531	2612.151	558.722	1961.110	2528.931	554.728	2006.396	2558.264	543.214	1995.241	2631.797	546.746	1981.383	2590.104	585.574	209.466	10.195	49.046	10.590	374.950	48.850	9.957	9.865	48.950	574.530	9.927	48.958
1529	15.28000	1922.270	2609.847	563.366	1963.959	2526.560	559.300	2009.096	2555.935	547.622	1998.051	2629.424	551.476	1984.227	2587.696	590.080	209.420	10.186	48.998	10.571	374.914	48.792	9.932	9.816	48.913	574.481	9.889	48.879
1530	15.29000	1925.082	2607.514	568.125	1966.688	2524.257	563.756	2011.886	2553.631	552.340	2000.808	2627.112	556.235	1987.007	2585.185	594.804	209.447	10.200	48.991	10.591	374.857	48.843	9.885	9.811	48.907	574.511	9.863	48.902
1531	15.30000	1927.856	2605.143	572.683	1969.377	2521.904	568.209	2014.102	2551.299	556.582	2003.629	2624.716	561.036	1989.663	2582.653	599.476	209.462	10.218	49.048	10.598	374.985	48.884	9.939	9.873	48.937	574.536	9.918	48.955
1532	15.31000	1930.581	2602.705	577.271	1971.995	2519.475	572.591	2017.238	2548.841	561.297	2006.434	2622.297	565.757	1992.220	2580.203	604.020	209.508	10.263	49.069	10.626	374.986	48.896	9.941	9.864	49.017	574.516	9.891	48.975
1533	15.32000	1933.330	2600.239	582.033	1974.852	2516.861	577.186	2019.918	2546.442	565.788	2009.117	2619.892	570.526	1994.883	2577.517	608.796	209.484	10.278	49.068	10.610	375.056	48.932	9.962	9.921	48.990	574.577	9.941	49.002
1534	15.33000	1936.058	2597.656	586.654	1977.488	2514.372	581.688	2022.945	2543.824	570.612	2011.855	2617.315	575.244	1997.910	2575.126	613.740	209.466	10.233	49.048	10.581	375.012	48.887	9.994	9.852	49.006	574.559	9.873	48.977
1535	15.34000	1938.673	2595.184	591.276	1980.267	2511.803	586.405	2025.569	2541.282	575.315	2014.574	2614.740	579.989	2000.425	2572.435	618.177	209.437	10.204	48.991	10.573	374.913	48.812	9.958	9.821	48.887	574.501	9.897	48.928
1536	15.35000	1941.340	2592.502	595.868	1982.955	2509.118	590.942	2028.244	2538.675	579.884	2017.152	2612.110	584.539	2003.160	2569.781	622.855	209.436	10.204	48.970	10.553	374.906	48.758	9.895	9.789	48.899	574.465	9.861	48.886
1537	15.36000	1943.878	2589.735	600.468	1985.533	2506.319	595.425	2031.075	2535.947	584.762	2019.727	2609.337	589.167	2005.736	2567.046	627.382	209.454	10.213	49.015	10.551	374.898	48.771	9.940	9.834	48.903	574.493	9.839	48.885
1538	15.37000	1946.491	2586.863	605.083	1988.128	2503.603	600.029	2033.440	2533.198	589.141	2022.386	2606.563	593.892	2008.225	2564.157	632.031	209.466	10.270	49.035	10.596	374.981	48.856	9.950	9.932	48.941	574.554	9.931	48.999
1539	15.38000	1949.009	2584.116	609.673	1990.651	2500.763	604.662	2035.813	2530.276	593.622	2024.936	2603.764	598.542	2010.643	2561.302	636.607	209.512	10.297	49.043	10.670	375.037	48.917	9.983	9.895	49.025	574.588	9.940	48.999
1540	15.39000	1951.574	2581.194	614.256	1993.224	2497.695	609.065	2038.492	2527.300	598.090	2027.426	2600.824	603.007	2013.266	2558.447	641.267	209.485	10.252	49.109	10.713	375.027	48.949	10.043	9.927	48.982	574.572	9.942	48.991
1541	15.40000	1954.059	2578.200	618.884	1995.483	2494.810	613.582	2040.734	2524.358	602.684	2029.977	2597.789	607.737	2015.784	2555.320	645.861	209.501	10.195	49.056	10.640	375.022	48.889	10.005	9.908	48.991	574.578	9.935	49.026
1542	15.41000	1956.641	2575.071	623.725	1998.091	2491.778	618.213	2043.202	2521.266	607.103	2032.428	2594.709	612.245	2018.214	2552.126	650.246	209.476	10.220	48.983	10.582	374.900	48.793	9.948	9.816	48.914	574.525	9.879	48.978
1543	15.42000	1959.077	2571.995	628.208	2000.526	2488.605	622.864	2045.646	2518.109	611.730	2034.913	2591.591	616.688	2020.907	2549.074	654.914	209.421	10.203	48.977	10.543	374.917	48.756	9.914	9.823	48.890	574.497	9.837	48.919
1544	15.43000	1961.474	2568.821	632.770	2002.921	2485.449	627.378	2048.279	2514.934	616.383	2037.292	2588.395	621.336	2023.204	2545.791	659.340	209.428	10.193	48.941	10.567	374.854	48.753	9.905	9.826	48.871	574.476	9.869	48.885
1545	15.44000	1963.945	2565.451	637.558	2005.400	2482.046	631.977	2050.708	2511.644	620.997	2039.746	2585.111	626.125	2025.869	2542.508	664.161	209.463	10.221	49.055	10.596	374.942	48.856	9.972	9.866	48.914	574.515	9.895	48.923
1546	15.45000	1966.295	2562.174	642.123	2007.809	2478.778	636.521	2053.093	2508.353	625.569	2042.102	2581.744	630.647	2028.539	2539.233	669.070	209.497	10.223	49.122	10.634	374.962	48.874	10.008	9.909	49.000	574.596	9.952	49.040
1547	15.46000	1968.562	2558.732	646.542	2010.111	2475.355	640.971	2055.501	2504.937	630.170	2044.433	2578.329	635.207	2030.524	2535.774	673.383	209.483	10.291	49.090	10.651	375.019	48.980	10.013	9.906	49.018	574.581	9.940	49.034
1548	15.47000	1970.817	2555.237	650.957	2012.306	2471.872	645.559	2057.528	2501.409	634.496	2046.733	2574.913	639.709	2032.515	2532.242	677.792	209.502	10.243	49.095	10.656	374.963	48.931	9.998	9.890	48.992	574.549	9.908	49.008
1549	15.48000	1973.090	2551.677	655.431	2014.545	2468.284	649.957	2059.511	2497.795	638.982	2048.943	2571.343	644.287	2034.434	2528.649	682.141	209.423	10.184	48.948	10.598	374.915	48.808	9.942	9.847	48.887	574.473	9.894	48.958
1550	15.49000	1975.366	2548.016	660.016	2016.849	2464.635	654.442	2061.828	2494.184	643.341	2051.111	2567.562	648.690	2037.082	2524.974	686.667	209.384	10.135	48.979	10.550	374.893	48.793	9.898	9.854	48.884	574.497	9.850	48.855
1551	15.50000	1977.654	2544.270	664.622	2019.064	2460.973	659.129	2063.966	2490.522	647.725	2053.395	2563.868	652.947	2039.209	2521.272	691.024	209.435	10.192	48.926	10.575	374.865	48.712	9.936	9.836	48.906	574.518	9.845	48.857
1552	15.51000	1979.904	2540.624	669.243	2021.318	2457.194	663.634	2066.557	2486.694	652.463	2055.751	2560.164	657.684	2041.657	2517.507	695.574	209.469	10.224	49.018	10.608	374.960	48.816	9.984	9.851	48.930	574.559	9.868	48.931
1553	15.52000	1982.225	2536.671	673.879	2023.682	2453.266	668.107	2068.752	2482.871	656.810	2057.920	2556.370	662.132	2044.093	2513.736	700.098	209.502	10.260	49.076	10.675	375.014	48.938	10.015	9.873	48.971	574.579	9.937	49.044
1554	15.53000	1984.358	2532.730	678.372	2025.815	2449.361	672.533	2071.063	2479.030	661.408	2060.093	2552.408	666.628	2046.618	2509.869	704.815	209.535	10.266	49.164	10.626	375.028	48.939	10.011	9.930	48.996	574.614	9.953	49.031
1555	15.54000	1986.504	2528.857	682.750	2027.855	2445.425	676.956	2073.528	2474.986	666.027	2062.256	2548.467	670.980	2048.649	2505.994	709.129	209.495	10.231	49.060	10.621	375.029	48.915	9.931	9.921	49.013	574.542	9.894	48.982
1556	15.55000	1988.555	2524.841	686.961	2029.989	2441.347	681.341	2075.508	2470.905	670.396	2064.327	2544.467	675.349	2050.400	2501.795	713.300	209.420	10.229	49.030	10.545	374.966	48.870	9.945	9.911	48.908	574.524	9.873	48.893
1557	15.56000	1990.559	2520.655	691.130	2032.046	2437.268	685.638	2077.215	2466.767	674.544	2066.339	2540.267	679.673	2052.228	2497.631	717.425	209.444	10.202	48.953	10.545	374.909	48.784	9.902	9.821	48.865	574.442	9.849	48.876
1558	15.57000	1992.676	2516.412	695.432	2034.119	2433.061	689.894	2078.952	2462.622	678.445	2068.451	2536.111	683.706	2054.794	2493.555	721.869	209.430	10.196	48.978	10.588	374.869	48.766	9.964	9.831	48.889	574.496	9.882	48.884
1559	15.58000	1994.783	2512.156	699.741	2036.304	2428.806	694.269	2081.039	2458.396	682.611	2070.524	2531.891	687.849	2056.948	2489.475	726.181	209.491	10.202	49.012	10.599	374.923	48.856	9.958	9.867	48.957	574.565	9.897	49.003
1560	15.59000	1996.817	2507.848	704.071	2038.361	2424.458	698.593	2082.807	2454.034	686.843	2072.554	2527.447	692.082	2058.805	2485.094	730.322	209.521	10.259	49.090	10.664	374.961	48.901	10.003	9.903	48.983	574.577	9.904	49.023
1561	15.60000	1998.849	2503.488	708.383	2040.276	2420.124	702.831	2085.108	2449.638	691.181	2074.585	2523.109	696.262	2060.861	2480.598	734.519	209.484	10.225	49.085	10.647	374.980	48.919	10.022	9.908	48.977	574.555	9.904	49.003
1562	15.61000	2000.942	2499.191	712.619	2042.397	2415.738	707.136	2087.477	2445.199	695.587	2076.587	2518.700	700.434	2062.951	2476.268	738.726	209.436	10.256	49.072	10.598	374.943	48.820	9.969	9.868	48.930	574.532	9.889	48.938
1563	15.62000	2002.940	2494.746	716.760	2044.378	2411.257	711.414	2089.654	2440.745	699.833	2078.625	2514.197	704.515	2064.831	2471.766	742.842	209.447	10.215	48.982	10.576	374.966	48.845	9.915	9.855	48.913	574.494	9.874	48.905
1564	15.63000	2004.929	2490.135	720.890	2046.320	2406.746	715.491	2091.677	2436.155	704.118	2080.678	2509.731	708.673	2067.143	2467.258	747.151	209.439	10.207	48.981	10.560	374.933	48.766	9.930	9.859	48.910	574.470	9.849	48.879
1565	15.64000	2006.864	2485.569	724.920	2048.256	2402.057	719.548	2093.373	2431.600	708.037	2082.549	2505.048	712.627	2069.190	2462.814	751.181	209.446	10.236	49.014	10.574	374.966	48.846	9.921	9.862	48.938	574.501	9.919	48.997
1566	15.65000	2008.804	2480.871	728.888	2050.285	2397.430	723.624	2095.364	2426.925	711.858	2084.486	2500.433	716.355	2071.122	2458.175	755.137	209.490	10.245	49.106	10.624	375.003	48.937	10.008	9.889	48.956	574.600	9.949	49.035
1567	15.66000	2010.734	2476.261	732.783	2052.198	2392.726	727.790	2096.939	2422.301	715.689	2086.314	2495.782	720.181	2073.129	2453.783	759.004	209.534	10.261	49.035	10.639	374.979	48.911	9.997	9.864	48.974	574.570	9.904	49.023
1568	15.67000	2012.589	2471.510	736.485	2054.062	2388.036	731.798	2098.632	2417.459	719.538	2088.241	2490.979	723.866	2074.717	2449.109	762.660	209.488	10.193	49.036	10.635	374.963	48.829	9.953	9.840	48.954	574.602	9.894	49.002
1569	15.68000	2014.488	2466.809	740.248	2055.885	2383.289	735.778	2100.785	2412.681	723.471	2090.222	2486.168	727.653	2076.377	2444.397	766.460	209.474	10.168	48.999	10.567	374.923	48.801	9.987	9.824	48.903	574.499	9.849	48.900
1570	15.69000	2016.449	2462.069	744.225	2057.809	2378.620	739.969	2102.608	2407.838	727.570	2092.051	2481.415	731.362	2078.321	2439.701	770.333	209.451	10.205	48.964	10.576	374.909	48.813	9.957	9.833	48.891	574.499	9.875	48.914
1571	15.70000	2018.382	2457.359	748.223	2059.752	2373.754	744.090	2105.054	2403.000	731.622	2094.064	2476.552	735.178	2080.389	2434.974	774.195	209.431	10.234	49.073	10.571	374.985	48.874	9.964	9.830	48.940	574.479	9.895	48.914
1572	15.71000	2020.469	2452.482	752.203	2061.785	2369.000	748.139	2106.958	2398.075	735.438	2095.998	2471.694	738.627	2082.960	2430.177	778.203	209.489	10.219	49.067	10.595	375.019	48.919	9.963	9.890	48.964	574.532	9.955	48.978
1573	15.72000	2022.447	2447.651	755.928	2063.719	2364.046	752.146	2108.836	2393.193	739.272	2097.906	2466.829	742.205	2085.079	2425.581	781.869	209.472	10.255	49.095	10.611	374.988	48.896	9.987	9.947	48.969	574.552	9.920	49.004
1574	15.73000	2024.352	2442.768	759.423	2065.659	2359.109	755.926	2110.797	2388.259	743.048	2099.830	2461.885	745.694	2087.111	2420.784	785.500	209.473	10.241	49.070	10.638	374.971	48.880	9.981	9.887	48.942	574.525	9.899	48.928
1575	15.74000	2026.127	2437.900	762.852	2067.402	2354.180	759.659	2112.429	2383.255	746.664	2101.677	2456.909	749.022	2088.641	2415.979	788.929	209.469	10.223	49.075	10.617	374.941	48.794	9.960	9.838	48.953	574.534	9.891	48.922
1576	15.75000	2027.979	2432.864	766.183	2069.182	2349.332	763.414	2114.357	2378.290	750.100	2103.564	2451.953	752.183	2090.261	2411.029	792.110	209.406	10.206	48.977	10.592	374.902	48.798	9.928	9.833	48.943	574.514	9.868	48.943
1577	15.76000	2029.895	2428.062	769.609	2071.042	2344.337	767.123	2116.061	2373.250	753.752	2105.411	2446.899	755.494	2092.183	2406.290	795.645	209.427	10.178	49.002	10.593	374.916	48.773	9.931	9.824	48.938	574.512	9.871	48.948
1578	15.77000	2031.836	2422.944	773.087	2072.932	2339.406	770.953	2117.706	2368.119	756.966	2107.326	2441.851	758.608	2094.221	2401.489	799.079	209.452	10.231	49.064	10.608	374.935	48.849	9.951	9.839	48.940	574.527	9.874	48.959
1579	15.78000	2033.814	2418.031	776.661	2074.978	2334.470	774.742	2119.773	2363.126	760.504	2109.230	2436.843	761.762	2096.417	2396.646	802.453	209.487	10.260	49.029	10.592	374.966	48.836	9.992	9.895	48.963	574.543	9.879	48.984
1580	15.79000	2035.755	2413.106	779.997	2076.984	2329.466	778.448	2121.856	2358.134	764.160	2111.179	2431.868	764.964	2098.572	2391.910	805.889	209.502	10.249	49.047	10.610	374.982	48.867	9.991	9.852	48.981	574.534	9.921	49.010
1581	15.80000	2037.757	2408.240	783.234	2079.131	2324.406	782.058	2124.105	2353.055	767.655	2113.105	2426.831	767.987	2100.792	2387.235	809.296	209.490	10.249	49.076	10.607	374.967	48.857	9.972	9.898	48.952	574.502	9.912	48.951
1582	15.81000	2039.678	2403.268	786.329	2080.786	2319.580	785.686	2125.862	2348.066	770.833	2115.089	2421.764	770.887	2102.550	2382.225	812.386	209.467	10.219	49.035	10.609	374.998	48.821	9.945	9.895	48.969	574.568	9.894	49.026
1583	15.82000	2041.627	2398.329	789.666	2082.883	2314.391	789.037	2128.139	2342.902	774.392	2116.890	2416.725	774.080	2104.590	2377.271	815.664	209.438	10.229	49.046	10.589	374.940	48.848	9.934	9.845	48.961	574.524	9.883	48.960
1584	15.83000	2043.584	2393.292	792.686	2084.605	2309.631	792.212	2129.414	2337.922	777.168	2118.790	2411.635	776.823	2106.528	2372.550	818.462	209.408	10.195	49.028	10.584	374.932	48.799	9.940	9.869	48.912	574.503	9.858	48.909
1585	15.84000	2045.494	2388.305	795.521	2086.622	2304.783	795.649	2131.436	2332.814	780.099	2120.804	2406.639	779.342	2108.422	2367.764	821.306	209.404	10.204	49.002	10.580	374.952	48.821	9.940	9.874	48.943	574.519	9.917	48.951
1586	15.85000	2047.428	2383.428	798.443	2088.624	2299.710	798.878	2133.379	2327.809	783.252	2122.705	2401.573	782.161	2110.508	2362.960	824.334	209.431	10.172	49.017	10.605	374.972	48.846	9.972	9.884	48.942	574.511	9.871	48.959
1587	15.86000	2049.409	2378.450	801.349	2090.608	2294.729	802.016	2135.338	2322.770	786.380	2124.637	2396.555	784.909	2112.504	2358.160	827.162	209.463	10.204	49.026	10.645	375.007	48.860	9.974	9.887	48.954	574.516	9.935	48.953
1588	15.87000	2051.452	2373.585	804.286	2092.455	2289.976	805.271	2137.295	2317.798	789.331	2126.626	2391.582	787.482	2114.431	2353.326	829.999	209.456	10.262	49.072	10.617	374.966	48.905	9.965	9.890	48.979	574.578	9.946	49.003
1589	15.88000	2053.484	2368.790	807.097	2094.512	2285.029	808.380	2139.483	2312.853	792.472	2128.671	2386.688	790.266	2116.444	2348.473	832.802	209.478	10.264	49.059	10.596	374.911	48.859	9.950	9.859	48.925	574.560	9.906	49.004
1590	15.89000	2055.580	2363.860	809.998	2096.436	2280.227	811.316	2141.270	2308.062	795.217	2130.680	2381.701	792.974	2118.686	2343.681	835.681	209.446	10.254	49.022	10.574	374.958	48.852	9.934	9.863	48.959	574.489	9.843	48.949
1591	15.90000	2057.755	2359.029	812.827	2098.771	2275.312	814.305	2143.838	2303.086	798.069	2132.821	2376.804	795.404	2120.997	2338.943	838.345	209.409	10.171	48.980	10.552	374.917	48.812	9.935	9.823	48.922	574.528	9.860	48.951
1592	15.91000	2059.855	2354.225	815.352	2100.775	2270.652	817.243	2145.837	2298.284	800.803	2134.866	2372.026	797.918	2123.208	2334.309	840.988	209.409	10.183	48.997	10.580	374.897	48.828	9.931	9.892	48.966	574.517	9.878	48.926
1593	15.92000	2061.743	2349.487	817.639	2102.792	2265.755	819.944	2147.446	2293.382	803.243	2136.899	2367.153	800.446	2125.242	2329.763	843.714	209.457	10.259	49.033	10.581	374.946	48.859	9.951	9.848	48.933	574.510	9.871	48.946
1594	15.93000	2063.838	2344.718	820.105	2104.762	2261.023	822.440	2149.298	2288.592	805.731	2138.952	2362.343	802.676	2126.930	2324.899	845.878	209.501	10.232	49.075	10.602	375.010	48.895	10.012	9.921	48.991	574.558	9.920	49.001
1595	15.94000	2065.990	2340.004	822.552	2106.778	2256.451	825.118	2151.399	2283.863	808.310	2141.084	2357.604	804.994	2128.978	2320.136	848.292	209.472	10.231	49.059	10.618	374.991	48.896	9.989	9.884	48.965	574.581	9.933	49.010
1596	15.95000	2068.085	2335.305	824.921	2108.970	2251.704	827.743	2153.742	2279.179	810.747	2143.259	2352.838	807.510	2131.436	2315.577	850.838	209.520	10.235	49.059	10.594	374.978	48.861	9.967	9.828	48.913	574.583	9.920	48.964
1597	15.96000	2070.390	2330.622	827.436	2111.185	2247.048	830.229	2155.569	2274.387	812.879	2145.358	2348.075	809.474	2133.825	2310.944	853.144	209.449	10.201	49.006	10.595	374.909	48.824	9.951	9.803	48.943	574.531	9.851	48.925
1598	15.97000	2072.668	2326.081	829.762	2113.425	2242.506	832.589	2157.931	2269.844	815.178	2147.600	2343.465	811.648	2135.742	2306.284	855.013	209.442	10.186	48.954	10.585	374.902	48.844	9.954	9.810	48.925	574.486	9.877	48.885
1599	15.98000	2074.789	2321.704	831.789	2115.588	2237.897	834.816	2160.143	2265.276	817.735	2149.784	2338.990	813.961	2137.925	2302.032	857.451	209.425	10.226	49.002	10.567	374.905	48.796	9.946	9.858	48.899	574.485	9.910	48.917
1600	15.99000	2076.877	2317.104	833.723	2117.713	2233.456	836.996	2162.615	2260.740	820.030	2152.092	2334.410	816.007	2139.982	2297.554	859.702	209.475	10.243	49.059	10.595	374.956	48.869	9.957	9.887	48.975	574.554	9.897	48.944
1601	16.00000	2079.239	2312.747	835.850	2120.034	2229.012	839.172	2164.973	2256.275	822.241	2154.365	2329.932	818.154	2142.576	2293.248	861.894	209.503	10.257	49.092	10.631	374.999	48.925	9.993	9.922	48.983	574.583	9.961	49.013
1602	16.01000	2081.567	2308.381	838.071	2122.316	2224.695	841.509	2166.844	2251.896	824.060	2156.546	2325.581	819.953	2144.850	2288.866	863.777	209.514	10.278	49.070	10.627	374.962	48.853	9.988	9.881	48.905	574.579	9.934	48.978
1603	16.02000	2083.973	2304.072	840.084	2124.594	2220.274	843.385	2169.269	2247.491	826.094	2158.839	2321.196	821.935	2147.256	2284.456	865.815	209.457	10.232	49.025	10.604	374.962	48.803	9.990	9.854	48.920	574.531	9.873	48.944
1604	16.03000	2086.220	2299.586	841.903	2126.848	2215.954	845.259	2171.560	2243.069	827.855	2161.171	2316.802	823.721	2149.502	2280.045	867.571	209.436	10.210	48.984	10.574	374.909	48.831	9.952	9.847	48.907	574.501	9.832	48.883
1605	16.04000	2088.553	2295.343	843.644	2129.194	2211.697	847.115	2173.585	2238.818	829.581	2163.509	2312.547	825.537	2151.610	2275.717	869.302	209.412	10.169	48.967	10.552	374.897	48.737	9.929	9.847	48.900	574.487	9.821	48.881
1606	16.05000	2090.888	2291.238	845.326	2131.501	2207.448	848.746	2176.106	2234.635	831.532	2165.896	2308.358	827.419	2153.929	2271.605	871.190	209.468	10.194	48.985	10.563	374.956	48.791	9.961	9.848	48.949	574.482	9.869	48.938
1607	16.06000	2093.206	2287.056	846.879	2133.882	2203.306	850.396	2178.773	2230.516	833.355	2168.324	2304.192	829.056	2156.326	2267.450	872.852	209.452	10.202	49.042	10.590	374.923	48.927	9.979	9.901	48.969	574.555	9.906	48.952
1608	16.07000	2095.681	2283.106	848.557	2136.285	2199.316	852.168	2180.960	2226.445	834.756	2170.739	2300.093	830.607	2158.788	2263.434	874.502	209.497	10.231	49.068	10.600	375.015	48.944	10.006	9.886	48.965	574.562	9.931	48.996
1609	16.08000	2098.246	2279.135	850.216	2138.722	2195.358	853.872	2183.650	2222.372	836.607	2173.251	2296.100	832.278	2161.384	2259.533	876.251	209.544	10.276	49.091	10.645	375.001	48.931	9.992	9.912	48.979	574.587	9.924	49.007
1610	16.09000	2100.656	2275.064	851.843	2141.212	2191.310	855.327	2186.110	2218.401	838.254	2175.705	2292.124	833.938	2163.941	2255.421	877.850	209.470	10.199	49.052	10.620	374.958	48.855	9.958	9.850	48.954	574.552	9.905	48.939
1611	16.10000	2103.168	2271.098	853.356	2143.648	2187.277	856.677	2188.410	2214.383	839.470	2178.195	2288.148	835.341	2166.172	2251.212	879.035	209.457	10.230	49.008	10.574	374.929	48.765	9.962	9.855	48.909	574.488	9.877	48.917
1612	16.11000	2105.639	2267.220	854.616	2146.041	2183.421	858.004	2191.112	2210.492	841.084	2180.746	2284.272	836.953	2168.562	2247.359	880.501	209.403	10.160	49.001	10.598	374.893	48.746	9.923	9.826	48.864	574.507	9.833	48.875
