NO_OF_FRAMES	1863
NO_OF_CAMERAS	8
NO_OF_MARKERS	5
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2022-08-12, 11:28:35.207	1213728.58984590
DATA_INCLUDED	3D
MARKER_NAMES	Drone - 1	Drone - 2	Drone - 3	Drone - 4	Drone - 5
TRAJECTORY_TYPES	Measured	Measured	Measured	Measured	Measured
Frame	Time	Drone - 1 X	Drone - 1 Y	Drone - 1 Z	Drone - 2 X	Drone - 2 Y	Drone - 2 Z	Drone - 3 X	Drone - 3 Y	Drone - 3 Z	Drone - 4 X	Drone - 4 Y	Drone - 4 Z	Drone - 5 X	Drone - 5 Y	Drone - 5 Z	
3947	39.46000	-202.921	-708.869	984.186	-242.470	-645.791	986.672	-140.757	-661.184	998.784	-191.516	-603.825	1000.640	-205.914	-669.940	1026.957
3948	39.47000	-202.420	-709.120	984.383	-242.038	-646.080	986.554	-140.106	-661.625	998.953	-191.168	-604.088	1000.804	-205.378	-670.239	1027.005
3949	39.48000	-201.818	-709.419	984.454	-241.574	-646.554	986.892	-139.649	-661.924	999.052	-190.793	-604.465	1001.189	-205.152	-670.651	1027.144
3950	39.49000	-201.494	-709.755	984.595	-240.982	-646.994	987.026	-139.242	-662.224	999.246	-190.412	-604.769	1001.284	-204.620	-671.037	1027.288
3951	39.50000	-201.107	-710.161	984.805	-240.514	-647.268	986.963	-138.859	-662.632	999.415	-189.742	-605.297	1001.299	-204.101	-671.451	1027.398
3952	39.51000	-200.544	-710.581	985.151	-240.116	-647.633	987.181	-138.365	-663.007	999.647	-189.222	-605.470	1001.025	-203.728	-671.584	1027.581
3953	39.52000	-200.045	-710.970	985.319	-239.615	-648.002	987.074	-137.859	-663.454	999.873	-188.988	-605.960	1001.367	-203.061	-672.117	1027.709
3954	39.53000	-199.456	-711.321	985.289	-239.223	-648.549	987.282	-137.392	-663.893	1000.056	-188.651	-606.424	1001.757	-202.887	-672.524	1027.801
3955	39.54000	-199.101	-711.836	985.509	-238.779	-649.007	987.422	-136.857	-664.202	1000.109	-188.181	-606.844	1001.723	-202.560	-672.925	1027.906
3956	39.55000	-198.727	-712.254	985.746	-238.241	-649.367	987.475	-136.527	-664.662	1000.226	-187.485	-607.338	1001.601	-201.924	-673.269	1028.020
3957	39.56000	-198.284	-712.706	985.906	-237.798	-649.966	987.616	-136.190	-665.172	1000.542	-186.903	-607.700	1001.587	-201.518	-673.465	1028.159
3958	39.57000	-197.783	-713.193	986.139	-237.372	-650.375	987.672	-135.753	-665.521	1000.707	-186.688	-608.065	1001.652	-200.979	-673.949	1028.261
3959	39.58000	-197.242	-713.693	986.188	-237.035	-650.797	987.471	-135.222	-666.044	1000.581	-186.355	-608.725	1001.868	-200.705	-674.585	1028.350
3960	39.59000	-196.831	-714.275	986.343	-236.585	-651.308	987.535	-134.764	-666.529	1000.763	-185.988	-609.183	1001.954	-200.427	-675.020	1028.446
3961	39.60000	-196.414	-714.792	986.690	-236.187	-651.690	987.626	-134.319	-666.987	1000.848	-185.506	-609.689	1001.970	-199.901	-675.358	1028.579
3962	39.61000	-196.003	-715.227	986.736	-235.743	-652.287	987.370	-133.923	-667.418	1000.838	-185.011	-610.089	1001.497	-199.429	-675.691	1028.625
3963	39.62000	-195.678	-715.693	986.753	-235.330	-652.908	987.813	-133.689	-667.821	1001.173	-184.623	-610.621	1001.854	-199.119	-676.244	1028.716
3964	39.63000	-195.354	-716.166	986.891	-234.891	-653.341	987.635	-133.344	-668.378	1001.258	-184.282	-611.223	1001.975	-198.540	-676.860	1028.749
3965	39.64000	-194.862	-716.704	986.988	-234.604	-653.901	987.824	-132.930	-668.946	1001.156	-183.890	-611.715	1001.978	-198.279	-677.311	1028.799
3966	39.65000	-194.479	-717.261	987.358	-234.206	-654.384	987.810	-132.425	-669.449	1001.253	-183.738	-611.957	1001.810	-198.040	-677.684	1028.957
3967	39.66000	-194.158	-717.835	987.358	-233.948	-654.980	987.648	-132.048	-669.884	1001.141	-183.369	-612.502	1001.841	-197.474	-678.085	1029.012
3968	39.67000	-193.864	-718.269	987.453	-233.542	-655.603	988.225	-131.779	-670.575	1001.340	-182.854	-613.086	1001.652	-197.397	-678.623	1029.060
3969	39.68000	-193.690	-718.837	987.528	-233.290	-656.073	987.883	-131.526	-671.044	1001.436	-182.722	-613.566	1001.716	-196.847	-679.291	1029.098
3970	39.69000	-193.262	-719.407	987.573	-233.034	-656.673	987.860	-131.268	-671.519	1001.449	-182.282	-614.101	1001.638	-196.621	-679.631	1029.132
3971	39.70000	-192.876	-719.932	987.862	-232.680	-657.092	987.938	-130.893	-672.081	1001.582	-182.102	-614.486	1001.529	-196.469	-680.071	1029.219
3972	39.71000	-192.677	-720.406	987.882	-232.449	-657.611	987.727	-130.544	-672.458	1001.567	-181.896	-615.040	1001.725	-196.120	-680.610	1029.232
3973	39.72000	-192.400	-720.984	987.943	-232.192	-658.280	987.827	-130.328	-673.092	1001.615	-181.616	-615.662	1001.675	-196.106	-681.171	1029.317
3974	39.73000	-192.348	-721.545	988.033	-231.952	-658.724	987.862	-129.890	-673.552	1001.614	-181.346	-616.149	1001.763	-195.670	-681.731	1029.419
3975	39.74000	-191.975	-722.129	988.091	-231.710	-659.255	987.906	-129.805	-673.925	1001.767	-180.918	-616.703	1001.685	-195.343	-682.103	1029.480
3976	39.75000	-191.649	-722.692	988.320	-231.524	-659.946	988.026	-129.587	-674.545	1001.814	-180.983	-617.075	1001.558	-195.329	-682.519	1029.544
3977	39.76000	-191.605	-723.235	988.269	-231.423	-660.261	987.804	-129.558	-675.152	1001.819	-180.990	-617.746	1001.621	-195.153	-683.189	1029.559
3978	39.77000	-191.411	-723.810	988.215	-231.226	-660.980	987.905	-129.483	-675.637	1001.935	-180.607	-618.379	1001.697	-195.135	-683.716	1029.694
3979	39.78000	-191.254	-724.298	988.392	-231.052	-661.375	987.941	-129.124	-676.055	1001.964	-180.474	-618.841	1001.646	-194.815	-684.293	1029.691
3980	39.79000	-191.129	-724.831	988.452	-230.868	-662.159	987.977	-128.851	-676.647	1001.818	-180.361	-619.297	1001.428	-194.684	-684.551	1029.658
3981	39.80000	-190.917	-725.362	988.496	-230.713	-662.638	988.023	-128.720	-677.327	1001.928	-180.204	-619.904	1001.646	-194.636	-685.162	1029.710
3982	39.81000	-190.929	-725.909	988.476	-230.642	-663.157	987.991	-128.916	-677.924	1002.002	-180.180	-620.464	1001.591	-194.483	-685.770	1029.645
3983	39.82000	-190.799	-726.548	988.439	-230.574	-663.722	987.961	-128.500	-678.306	1001.847	-180.081	-620.922	1001.623	-194.438	-686.374	1029.633
3984	39.83000	-190.743	-727.055	988.472	-230.500	-664.135	987.909	-128.523	-678.853	1001.892	-179.847	-621.534	1001.412	-194.369	-686.742	1029.647
3985	39.84000	-190.581	-727.571	988.611	-230.362	-664.837	987.870	-128.353	-679.331	1001.953	-179.786	-621.892	1001.122	-194.227	-687.172	1029.611
3986	39.85000	-190.500	-728.014	988.622	-230.319	-665.347	987.708	-128.116	-679.913	1001.873	-179.819	-622.506	1001.284	-194.165	-687.707	1029.630
3987	39.86000	-190.466	-728.622	988.610	-230.303	-665.828	987.894	-128.186	-680.462	1001.962	-179.848	-622.981	1001.410	-194.306	-688.273	1029.635
3988	39.87000	-190.559	-729.155	988.540	-230.284	-666.238	987.908	-128.271	-680.958	1002.063	-179.723	-623.618	1001.404	-194.088	-688.916	1029.632
3989	39.88000	-190.520	-729.604	988.608	-230.216	-666.750	987.854	-128.379	-681.420	1002.037	-179.510	-624.149	1001.059	-194.013	-689.324	1029.663
3990	39.89000	-190.456	-730.160	988.654	-230.148	-667.350	987.804	-128.311	-682.005	1002.127	-179.531	-624.568	1000.690	-194.055	-689.550	1029.693
3991	39.90000	-190.398	-730.577	988.554	-230.204	-667.768	987.683	-128.232	-682.374	1002.072	-179.816	-624.968	1000.978	-194.027	-690.248	1029.609
3992	39.91000	-190.390	-731.013	988.471	-230.313	-668.322	987.803	-128.275	-682.841	1001.906	-179.923	-625.579	1001.063	-194.391	-690.704	1029.459
3993	39.92000	-190.717	-731.449	988.397	-230.322	-668.729	987.751	-128.353	-683.319	1001.798	-179.924	-626.036	1001.081	-194.349	-691.217	1029.486
3994	39.93000	-190.740	-731.925	988.418	-230.364	-669.123	987.594	-128.846	-683.741	1002.030	-179.648	-626.590	1000.835	-194.209	-691.565	1029.430
3995	39.94000	-190.595	-732.422	988.498	-230.393	-669.619	987.704	-128.585	-684.219	1001.996	-179.696	-626.879	1000.404	-194.325	-691.799	1029.379
3996	39.95000	-190.761	-732.779	988.389	-230.601	-669.941	987.377	-128.596	-684.695	1001.725	-180.156	-627.260	1000.529	-194.257	-692.371	1029.315
3997	39.96000	-190.724	-733.223	988.208	-230.751	-670.446	987.424	-128.625	-685.003	1001.650	-180.196	-627.790	1000.762	-194.705	-692.890	1029.216
3998	39.97000	-190.987	-733.584	988.196	-230.859	-670.719	987.393	-128.736	-685.421	1001.580	-180.260	-628.158	1000.620	-194.708	-693.340	1029.177
3999	39.98000	-191.240	-733.891	988.235	-230.970	-671.086	987.335	-128.959	-685.839	1001.560	-180.205	-628.544	1000.358	-194.670	-693.659	1029.161
4000	39.99000	-191.193	-734.254	988.106	-231.031	-671.541	987.366	-129.097	-686.107	1001.553	-180.222	-628.798	999.909	-194.836	-693.718	1029.020
4001	40.00000	-191.347	-734.530	988.136	-231.164	-671.771	987.154	-129.106	-686.478	1001.418	-180.568	-629.111	1000.063	-194.881	-694.115	1028.926
4002	40.01000	-191.505	-734.788	987.914	-231.402	-672.059	987.123	-129.218	-686.656	1001.301	-180.815	-629.525	1000.015	-195.246	-694.522	1028.777
4003	40.02000	-191.695	-735.129	987.370	-231.527	-672.426	987.029	-129.391	-686.936	1000.817	-180.978	-629.642	999.832	-195.414	-694.678	1028.707
4004	40.03000	-192.008	-735.266	987.679	-231.598	-672.507	986.774	-129.709	-687.092	1001.026	-180.933	-629.938	999.760	-195.335	-694.874	1028.596
4005	40.04000	-192.007	-735.533	987.578	-231.785	-672.723	986.842	-129.849	-687.318	1000.881	-181.058	-630.011	999.570	-195.493	-694.786	1028.442
4006	40.05000	-192.173	-735.789	987.488	-232.020	-672.958	986.828	-129.923	-687.552	1000.575	-181.421	-630.196	999.571	-195.786	-695.181	1028.459
4007	40.06000	-192.486	-735.866	987.134	-232.255	-673.066	986.668	-130.102	-687.689	1000.423	-181.641	-630.378	999.554	-195.791	-695.535	1028.277
4008	40.07000	-192.578	-736.122	987.054	-232.431	-673.234	986.569	-130.614	-687.795	1000.329	-181.714	-630.445	999.410	-196.103	-695.472	1028.053
4009	40.08000	-192.839	-736.122	987.101	-232.566	-673.376	986.366	-130.732	-688.057	1000.161	-181.959	-630.550	999.175	-196.246	-695.488	1027.994
4010	40.09000	-193.038	-736.201	986.993	-232.867	-673.373	986.028	-130.966	-688.120	999.926	-182.239	-630.615	999.115	-196.323	-695.430	1027.888
4011	40.10000	-193.242	-736.209	986.859	-233.114	-673.481	986.159	-131.293	-688.014	999.753	-182.385	-630.646	999.005	-196.806	-695.593	1027.812
4012	40.11000	-193.628	-736.241	986.791	-233.376	-673.482	985.969	-131.563	-688.118	999.519	-182.669	-630.751	998.887	-196.768	-695.759	1027.686
4013	40.12000	-193.789	-736.449	986.655	-233.531	-673.578	985.927	-131.860	-688.204	999.480	-182.648	-630.872	998.670	-197.059	-695.678	1027.561
4014	40.13000	-194.026	-736.383	986.717	-233.868	-673.546	985.823	-132.027	-688.270	999.373	-182.996	-630.701	998.216	-197.395	-695.487	1027.536
4015	40.14000	-194.310	-736.292	986.445	-234.156	-673.532	985.676	-132.308	-688.168	999.175	-183.431	-630.761	998.693	-197.512	-695.681	1027.383
4016	40.15000	-194.529	-736.269	986.296	-234.402	-673.602	985.804	-132.446	-688.243	999.056	-183.689	-630.756	998.588	-198.033	-695.690	1027.323
4017	40.16000	-195.003	-736.361	986.300	-234.716	-673.487	985.419	-132.805	-688.196	998.824	-184.007	-630.799	998.476	-198.192	-695.665	1027.168
4018	40.17000	-195.272	-736.347	986.258	-234.937	-673.451	985.533	-133.236	-687.938	998.840	-183.810	-630.835	997.579	-198.405	-695.466	1027.053
4019	40.18000	-195.525	-736.214	986.235	-235.174	-673.446	985.480	-133.496	-688.055	998.811	-184.162	-630.675	997.406	-198.568	-695.259	1027.039
4020	40.19000	-195.810	-736.101	986.044	-235.624	-673.285	985.234	-133.725	-687.915	998.525	-184.848	-630.488	997.495	-198.709	-695.296	1026.854
4021	40.20000	-195.987	-736.045	985.893	-235.857	-673.394	985.236	-133.887	-687.812	998.299	-185.096	-630.384	997.369	-199.282	-695.181	1026.822
4022	40.21000	-196.467	-736.013	985.800	-236.222	-673.058	985.089	-134.291	-687.655	998.212	-185.286	-630.491	997.352	-199.329	-695.214	1026.686
4023	40.22000	-196.768	-735.856	985.754	-236.458	-673.002	985.116	-134.664	-687.590	998.123	-185.465	-630.321	997.026	-199.580	-695.055	1026.602
4024	40.23000	-197.049	-735.657	985.741	-236.714	-672.879	985.042	-134.849	-687.519	998.055	-185.737	-630.126	996.822	-199.976	-694.703	1026.530
4025	40.24000	-197.345	-735.487	985.670	-237.085	-672.666	984.748	-135.120	-687.274	997.850	-186.182	-629.979	996.796	-200.305	-694.575	1026.366
4026	40.25000	-197.649	-735.279	985.459	-237.438	-672.411	984.762	-135.394	-687.149	997.758	-186.463	-629.733	996.727	-200.655	-694.495	1026.303
4027	40.26000	-198.057	-735.001	985.305	-237.695	-672.269	984.791	-135.731	-686.849	997.585	-186.712	-629.648	996.587	-200.866	-694.288	1026.227
4028	40.27000	-198.400	-734.779	985.366	-238.043	-671.905	984.744	-136.082	-686.597	997.482	-187.080	-629.308	996.584	-201.225	-693.892	1026.201
4029	40.28000	-198.784	-734.508	985.290	-238.377	-671.586	984.635	-136.386	-686.432	997.337	-187.311	-628.945	996.264	-201.507	-693.498	1026.167
4030	40.29000	-199.101	-734.167	985.189	-238.739	-671.237	984.599	-136.786	-686.202	997.318	-187.624	-628.679	996.260	-201.713	-693.247	1025.995
4031	40.30000	-199.366	-733.927	985.078	-238.992	-671.117	984.515	-137.042	-685.886	997.254	-188.129	-628.347	996.247	-202.061	-693.110	1025.963
4032	40.31000	-199.776	-733.619	985.014	-239.393	-670.723	984.350	-137.413	-685.510	996.939	-188.390	-628.183	996.270	-202.457	-692.816	1025.832
4033	40.32000	-200.101	-733.272	984.990	-239.581	-670.441	984.472	-137.723	-685.192	996.873	-188.630	-627.772	995.942	-202.784	-692.307	1025.878
4034	40.33000	-200.441	-732.849	984.957	-239.916	-669.974	984.351	-138.101	-684.852	997.062	-188.913	-627.293	995.743	-202.827	-691.929	1025.735
4035	40.34000	-200.695	-732.437	984.771	-240.256	-669.734	984.565	-138.464	-684.498	996.948	-189.330	-627.099	996.308	-203.253	-691.784	1025.678
4036	40.35000	-201.113	-732.119	984.633	-240.618	-669.469	984.558	-138.724	-684.142	996.755	-189.775	-626.658	996.281	-203.763	-691.374	1025.685
4037	40.36000	-201.414	-731.727	984.701	-240.974	-668.776	984.160	-139.103	-683.679	996.731	-189.878	-626.344	996.022	-203.900	-691.117	1025.568
4038	40.37000	-201.644	-731.430	984.616	-241.245	-668.437	984.254	-139.437	-683.211	996.698	-190.098	-625.713	995.618	-204.289	-690.313	1025.525
4039	40.38000	-201.987	-730.771	984.586	-241.516	-667.917	984.141	-139.607	-682.826	996.558	-190.644	-625.206	995.935	-204.424	-689.973	1025.461
4040	40.39000	-202.247	-730.207	984.428	-241.822	-667.488	984.306	-139.912	-682.357	996.499	-190.924	-624.811	996.261	-204.990	-689.538	1025.464
4041	40.40000	-202.583	-729.745	984.290	-242.106	-666.944	984.267	-140.172	-681.936	996.453	-191.199	-624.318	996.182	-205.245	-689.138	1025.424
4042	40.41000	-202.984	-729.225	984.405	-242.351	-666.435	984.307	-140.549	-681.264	996.414	-191.338	-623.827	996.010	-205.429	-688.724	1025.346
4043	40.42000	-203.073	-728.910	984.442	-242.627	-665.959	984.214	-140.804	-680.879	996.406	-191.403	-623.234	995.612	-205.636	-687.930	1025.333
4044	40.43000	-203.323	-728.172	984.407	-242.837	-665.182	984.032	-141.071	-680.219	996.360	-191.852	-622.608	995.829	-205.831	-687.401	1025.282
4045	40.44000	-203.631	-727.582	984.210	-243.177	-664.638	984.152	-141.258	-679.686	996.263	-192.175	-622.005	995.967	-206.083	-686.921	1025.272
4046	40.45000	-203.775	-727.013	984.149	-243.368	-664.116	984.425	-141.470	-679.036	996.124	-192.352	-621.633	996.193	-206.461	-686.516	1025.216
4047	40.46000	-204.152	-726.421	984.148	-243.564	-663.561	984.388	-141.687	-678.596	996.069	-192.433	-621.109	995.912	-206.557	-685.919	1025.124
4048	40.47000	-204.300	-725.959	984.214	-243.755	-662.947	984.385	-141.919	-677.877	996.030	-192.574	-620.380	995.792	-206.707	-685.249	1025.172
4049	40.48000	-204.577	-725.283	984.130	-244.007	-662.103	984.282	-142.160	-677.397	996.045	-192.885	-619.665	995.842	-206.798	-684.522	1025.117
4050	40.49000	-204.736	-724.589	983.996	-244.220	-661.546	984.435	-142.321	-676.759	996.015	-193.119	-618.961	996.212	-207.031	-683.913	1025.105
4051	40.50000	-204.942	-723.890	983.964	-244.459	-661.039	984.549	-142.436	-676.175	995.973	-193.380	-618.440	996.392	-207.222	-683.430	1025.018
4052	40.51000	-205.125	-723.206	983.924	-244.562	-660.429	984.720	-142.537	-675.594	995.919	-193.423	-617.855	996.451	-207.587	-682.800	1025.053
4053	40.52000	-205.294	-722.641	983.972	-244.741	-659.664	984.723	-142.658	-674.807	995.881	-193.465	-617.289	996.378	-207.659	-682.127	1025.097
4054	40.53000	-205.495	-721.922	983.879	-244.864	-658.893	984.681	-142.924	-674.233	995.858	-193.556	-616.585	996.208	-207.626	-681.447	1025.076
4055	40.54000	-205.675	-721.207	983.792	-245.040	-658.268	984.803	-143.166	-673.541	995.894	-193.701	-615.806	996.362	-207.772	-680.819	1025.078
4056	40.55000	-205.851	-720.455	983.803	-245.082	-657.552	984.887	-143.341	-672.756	996.021	-193.829	-615.189	996.514	-207.766	-680.177	1025.139
4057	40.56000	-205.909	-719.762	983.765	-245.243	-656.872	984.858	-143.352	-672.185	995.957	-193.963	-614.488	996.555	-207.914	-679.604	1025.098
4058	40.57000	-205.972	-719.161	983.803	-245.370	-656.150	984.835	-143.334	-671.513	995.750	-194.262	-613.710	996.501	-208.226	-678.821	1025.201
4059	40.58000	-206.166	-718.430	983.605	-245.524	-655.285	984.949	-143.535	-670.810	995.832	-194.278	-613.129	996.802	-208.163	-678.292	1025.131
4060	40.59000	-206.376	-717.689	983.563	-245.652	-654.659	985.180	-143.752	-670.308	995.969	-194.327	-612.423	996.870	-208.256	-677.627	1025.202
4061	40.60000	-206.750	-717.029	983.792	-246.040	-654.050	985.370	-143.794	-669.484	995.886	-194.350	-611.810	996.833	-208.385	-676.972	1025.340
4062	40.61000	-206.727	-716.313	983.847	-246.131	-653.292	985.156	-143.737	-668.637	995.801	-194.429	-611.122	997.038	-208.513	-676.251	1025.466
4063	40.62000	-206.403	-715.684	983.712	-245.843	-652.467	985.054	-143.692	-668.122	995.818	-194.573	-610.268	997.133	-208.615	-675.528	1025.487
4064	40.63000	-206.849	-714.838	983.616	-246.311	-651.813	985.302	-143.818	-667.482	995.764	-194.711	-609.537	997.283	-208.615	-674.842	1025.538
4065	40.64000	-207.002	-714.124	983.751	-246.378	-651.244	985.539	-144.008	-666.693	995.826	-194.675	-608.959	997.526	-208.599	-674.297	1025.569
4066	40.65000	-207.059	-713.466	983.839	-246.349	-650.504	985.636	-144.172	-665.999	996.019	-194.586	-608.278	997.706	-208.530	-673.621	1025.665
4067	40.66000	-206.930	-712.709	984.059	-246.387	-649.693	985.662	-144.015	-665.251	996.233	-194.584	-607.589	997.688	-208.591	-672.957	1025.834
4068	40.67000	-206.684	-712.086	984.132	-245.981	-648.903	985.517	-143.870	-664.548	996.141	-194.708	-606.781	997.917	-208.681	-672.243	1025.890
4069	40.68000	-206.696	-711.255	984.093	-245.947	-648.261	985.733	-143.848	-663.987	996.014	-194.681	-606.132	998.158	-208.825	-671.567	1026.145
4070	40.69000	-206.762	-710.611	984.066	-245.906	-647.532	985.787	-143.965	-663.228	996.186	-194.632	-605.442	998.399	-208.612	-670.984	1026.156
4071	40.70000	-206.813	-709.892	984.109	-245.844	-646.723	986.352	-144.166	-662.442	996.624	-194.462	-604.896	998.551	-208.420	-670.317	1026.093
4072	40.71000	-206.740	-709.169	984.339	-245.825	-645.956	986.391	-144.003	-661.809	996.841	-194.406	-604.140	998.554	-208.461	-669.661	1026.294
4073	40.72000	-206.672	-708.520	984.359	-245.810	-645.243	986.373	-143.748	-661.140	996.810	-194.481	-603.407	998.697	-208.501	-668.902	1026.378
4074	40.73000	-206.602	-707.814	984.345	-245.713	-644.662	986.460	-143.615	-660.580	996.735	-194.406	-602.810	998.996	-208.545	-668.340	1026.531
4075	40.74000	-206.817	-707.131	984.364	-246.004	-644.051	986.818	-143.726	-659.805	997.147	-194.172	-602.161	999.148	-208.367	-667.736	1026.663
4076	40.75000	-206.635	-706.433	984.395	-245.785	-643.356	986.924	-143.692	-659.177	997.516	-193.970	-601.451	999.301	-208.172	-667.014	1026.600
4077	40.76000	-206.490	-705.738	984.527	-245.720	-642.627	986.958	-143.374	-658.444	997.374	-193.920	-600.671	999.290	-208.133	-666.339	1026.844
4078	40.77000	-206.445	-705.066	984.537	-245.551	-641.995	987.041	-143.216	-657.870	997.376	-193.842	-599.936	999.638	-207.958	-665.758	1026.878
4079	40.78000	-206.036	-704.368	984.472	-244.914	-641.399	987.146	-143.137	-657.184	997.660	-193.634	-599.400	1000.002	-207.740	-665.331	1026.998
4080	40.79000	-206.057	-703.681	984.570	-245.237	-640.797	987.417	-143.010	-656.644	997.780	-193.487	-598.791	1000.193	-207.535	-664.639	1026.976
4081	40.80000	-205.807	-703.049	984.871	-245.063	-639.967	987.419	-142.758	-655.969	997.788	-193.244	-598.145	1000.252	-207.460	-663.889	1027.164
4082	40.81000	-205.482	-702.310	984.908	-244.421	-639.257	987.371	-142.390	-655.374	997.931	-193.167	-597.460	1000.471	-207.281	-663.208	1027.264
4083	40.82000	-205.262	-701.746	984.903	-244.226	-638.624	987.483	-142.220	-654.848	998.049	-192.873	-596.882	1000.719	-207.135	-662.744	1027.343
4084	40.83000	-205.271	-701.192	984.970	-244.356	-638.176	987.877	-142.084	-654.169	998.165	-192.582	-596.380	1000.970	-206.868	-662.274	1027.540
4085	40.84000	-204.987	-700.589	985.169	-244.095	-637.642	987.946	-141.972	-653.521	998.404	-192.206	-595.878	1001.152	-206.488	-661.622	1027.603
4086	40.85000	-204.638	-700.010	985.431	-243.793	-637.000	988.298	-141.620	-653.033	998.467	-191.948	-595.109	1001.009	-206.288	-660.742	1027.875
4087	40.86000	-204.360	-699.393	985.529	-243.509	-636.302	988.075	-141.268	-652.411	998.498	-191.831	-594.606	1001.355	-205.868	-660.413	1027.951
4088	40.87000	-203.937	-698.860	985.547	-243.270	-635.848	988.341	-140.846	-651.994	998.612	-191.469	-594.087	1001.583	-205.881	-659.913	1028.183
4089	40.88000	-203.732	-698.371	985.697	-242.957	-635.198	988.573	-140.553	-651.372	998.629	-191.301	-593.527	1001.749	-205.535	-659.549	1028.272
4090	40.89000	-203.586	-697.790	985.883	-242.673	-634.646	988.827	-140.449	-650.824	998.997	-190.722	-593.091	1001.752	-205.046	-659.021	1028.475
4091	40.90000	-203.217	-697.211	986.037	-242.217	-634.342	989.224	-140.143	-650.346	999.432	-190.369	-592.405	1001.693	-204.829	-658.206	1028.803
4092	40.91000	-202.833	-696.787	986.206	-241.907	-633.807	989.318	-139.705	-649.928	999.665	-190.250	-591.849	1001.948	-204.252	-657.906	1028.927
4093	40.92000	-202.316	-696.449	986.295	-241.628	-633.519	989.380	-139.315	-649.493	999.632	-189.953	-591.580	1002.113	-204.168	-657.574	1028.954
4094	40.93000	-202.082	-696.054	986.428	-241.205	-633.014	989.476	-138.999	-649.057	999.758	-189.518	-591.213	1002.459	-203.931	-657.155	1029.105
4095	40.94000	-201.833	-695.627	986.648	-240.863	-632.388	989.657	-138.685	-648.620	1000.190	-188.981	-590.800	1002.520	-203.374	-656.853	1029.235
4096	40.95000	-201.379	-695.164	986.833	-240.482	-631.965	989.888	-138.369	-648.288	1000.334	-188.576	-590.404	1003.035	-203.028	-656.218	1029.385
4097	40.96000	-201.062	-694.757	987.047	-240.092	-631.658	990.132	-137.973	-647.861	1000.610	-188.317	-589.943	1003.297	-202.651	-656.012	1029.669
4098	40.97000	-200.633	-694.559	987.171	-239.715	-631.465	990.151	-137.510	-647.599	1000.691	-188.053	-589.779	1003.649	-202.276	-655.924	1029.784
4099	40.98000	-200.325	-694.195	987.197	-239.385	-631.169	990.199	-137.088	-647.410	1000.788	-187.573	-589.537	1003.697	-202.129	-655.565	1029.973
4100	40.99000	-199.927	-693.943	987.483	-238.922	-630.817	990.474	-136.625	-647.114	1000.969	-187.205	-589.077	1003.743	-201.653	-655.162	1030.160
4101	41.00000	-199.554	-693.576	987.480	-238.528	-630.477	990.508	-136.410	-646.927	1001.265	-186.687	-588.870	1004.048	-200.991	-654.911	1030.216
4102	41.01000	-198.916	-693.346	987.486	-237.674	-630.354	990.728	-136.032	-646.773	1001.405	-186.425	-588.625	1004.567	-200.772	-654.839	1030.390
4103	41.02000	-198.828	-693.219	987.661	-237.770	-630.170	990.908	-135.580	-646.531	1001.495	-186.110	-588.611	1004.710	-200.397	-654.848	1030.509
4104	41.03000	-198.391	-693.102	987.888	-237.384	-630.036	990.889	-135.104	-646.351	1001.689	-185.435	-588.372	1004.693	-200.190	-654.545	1030.585
4105	41.04000	-197.947	-692.869	988.074	-236.896	-629.860	991.058	-134.696	-646.285	1002.009	-185.029	-588.143	1004.772	-199.712	-654.244	1030.832
4106	41.05000	-197.547	-692.732	988.101	-236.508	-629.517	991.229	-134.312	-646.123	1002.302	-184.786	-588.078	1005.071	-199.278	-654.168	1030.981
4107	41.06000	-197.009	-692.659	988.182	-236.093	-629.656	991.360	-133.861	-646.095	1002.282	-184.471	-588.018	1005.273	-199.047	-654.162	1031.063
4108	41.07000	-196.735	-692.635	988.267	-235.729	-629.436	991.446	-133.491	-646.026	1002.650	-183.964	-588.108	1005.394	-198.564	-654.244	1031.115
4109	41.08000	-196.303	-692.673	988.585	-235.188	-629.526	991.537	-133.087	-645.967	1002.878	-183.350	-588.009	1005.386	-198.207	-654.103	1031.413
4110	41.09000	-195.874	-692.553	988.568	-234.716	-629.488	991.546	-132.703	-645.902	1003.193	-182.937	-587.912	1005.433	-197.626	-654.050	1031.516
4111	41.10000	-195.414	-692.535	988.727	-234.350	-629.501	991.757	-132.279	-646.044	1003.268	-182.617	-587.933	1005.659	-197.346	-654.115	1031.687
4112	41.11000	-194.925	-692.654	988.829	-233.881	-629.545	991.830	-131.816	-646.183	1003.503	-182.240	-588.031	1006.047	-196.961	-654.311	1031.762
4113	41.12000	-194.435	-692.767	988.860	-233.433	-629.657	991.905	-131.335	-646.040	1003.530	-181.767	-588.093	1006.118	-196.621	-654.377	1031.846
4114	41.13000	-194.068	-692.777	989.066	-232.939	-629.703	991.925	-130.859	-646.180	1003.743	-181.402	-588.154	1006.148	-196.265	-654.391	1031.944
4115	41.14000	-193.661	-692.889	989.142	-232.576	-629.826	991.979	-130.543	-646.303	1003.920	-180.882	-588.266	1006.137	-195.782	-654.462	1031.960
4116	41.15000	-193.217	-693.027	989.285	-232.139	-629.927	992.118	-130.188	-646.469	1004.241	-180.439	-588.392	1006.213	-195.331	-654.569	1032.129
