NO_OF_FRAMES	1617
NO_OF_CAMERAS	8
NO_OF_BODIES	1
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2022-08-11, 15:26:18.257	1141584.09130630
DATA_INCLUDED	6D
BODY_NAMES	Drone
BODY_FILTERS	No filter
TRANSLATION_ORIGIN	Global	
ROTATION_ORIGIN	Global	
Frame	Time	Drone X	Y	Z	Roll	Pitch	Yaw	Residual	Rot[0]	Rot[1]	Rot[2]	Rot[3]	Rot[4]	Rot[5]	Rot[6]	Rot[7]	Rot[8]	
1146	11.45000	2222.90677	1400.40088	1422.52457	1.20584	-1.34522	59.61130	1.32105	0.50572	0.86217	0.03003	-0.86238	0.50618	-0.00960	-0.02348	-0.02104	0.99950	
1147	11.46000	2229.99386	1397.57365	1422.82386	1.35259	-1.21794	59.63562	1.34797	0.50538	0.86233	0.03111	-0.86263	0.50579	-0.00640	-0.02126	-0.02360	0.99950	
1148	11.47000	2237.03431	1394.85511	1423.09768	1.37778	-1.29908	59.65683	1.32056	0.50505	0.86249	0.03220	-0.86279	0.50550	-0.00741	-0.02267	-0.02404	0.99945	
1149	11.48000	2243.95134	1392.15330	1423.35958	1.48973	-1.07642	59.67161	1.31313	0.50487	0.86261	0.03192	-0.86299	0.50521	-0.00308	-0.01879	-0.02599	0.99949	
1150	11.49000	2250.81751	1389.68135	1423.47004	1.31426	-1.13617	59.73948	1.28890	0.50383	0.86329	0.02980	-0.86357	0.50419	-0.00556	-0.01983	-0.02293	0.99954	
1151	11.50000	2257.57901	1387.17316	1423.55066	1.17030	-1.03875	59.72494	1.29502	0.50407	0.86325	0.02678	-0.86347	0.50437	-0.00536	-0.01813	-0.02042	0.99963	
1152	11.51000	2264.40986	1384.62523	1423.64582	1.17403	-1.09498	59.74392	1.34027	0.50377	0.86340	0.02733	-0.86362	0.50410	-0.00618	-0.01911	-0.02049	0.99961	
1153	11.52000	2270.99001	1382.15125	1423.68927	1.11716	-1.20153	59.80299	1.31199	0.50286	0.86393	0.02740	-0.86411	0.50323	-0.00831	-0.02097	-0.01949	0.99959	
1154	11.53000	2277.56045	1379.62228	1423.77974	1.07385	-1.11012	59.83554	1.32148	0.50239	0.86425	0.02594	-0.86442	0.50271	-0.00733	-0.01937	-0.01874	0.99964	
1155	11.54000	2284.07025	1377.22115	1423.74960	0.93693	-1.22981	59.73823	1.31010	0.50384	0.86344	0.02494	-0.86353	0.50419	-0.01029	-0.02146	-0.01635	0.99964	
1156	11.55000	2290.47826	1374.78625	1423.68470	1.03559	-1.35712	59.85609	1.27292	0.50203	0.86441	0.02752	-0.86452	0.50246	-0.01140	-0.02368	-0.01807	0.99956	
1157	11.56000	2296.91795	1372.40417	1423.75829	0.94136	-1.37642	59.76271	1.31507	0.50344	0.86363	0.02629	-0.86370	0.50386	-0.01248	-0.02402	-0.01642	0.99958	
1158	11.57000	2303.28569	1370.09531	1423.67965	0.66635	-1.46658	59.79098	1.28473	0.50299	0.86399	0.02293	-0.86391	0.50338	-0.01626	-0.02559	-0.01163	0.99960	
1159	11.58000	2309.54878	1367.76484	1423.66766	0.63730	-1.56878	59.84117	1.30180	0.50221	0.86443	0.02337	-0.86431	0.50263	-0.01808	-0.02738	-0.01112	0.99956	
1160	11.59000	2315.77225	1365.40612	1423.72845	0.56431	-1.70750	59.81855	1.30921	0.50252	0.86425	0.02349	-0.86405	0.50297	-0.02081	-0.02980	-0.00984	0.99951	
1161	11.60000	2321.81970	1363.03222	1423.74991	0.44802	-1.68327	59.90168	1.26042	0.50127	0.86502	0.02150	-0.86479	0.50167	-0.02149	-0.02937	-0.00782	0.99954	
1162	11.61000	2327.78617	1360.49539	1423.87361	0.22131	-1.88687	59.86666	1.29345	0.50174	0.86479	0.01987	-0.86439	0.50212	-0.02654	-0.03293	-0.00386	0.99945	
1163	11.62000	2333.59415	1357.84625	1424.07997	0.31503	-1.91911	59.90438	1.24611	0.50116	0.86508	0.02155	-0.86470	0.50160	-0.02622	-0.03349	-0.00550	0.99942	
1164	11.63000	2339.34702	1355.17819	1424.34622	0.31821	-2.25750	59.89066	1.28737	0.50126	0.86495	0.02456	-0.86440	0.50183	-0.03129	-0.03939	-0.00555	0.99921	
1165	11.64000	2344.90213	1352.48593	1424.66275	0.29611	-2.38806	59.84167	1.30066	0.50195	0.86452	0.02540	-0.86389	0.50257	-0.03343	-0.04167	-0.00516	0.99912	
1166	11.65000	2350.38597	1349.64994	1425.13820	0.21496	-2.59455	59.78584	1.27134	0.50272	0.86406	0.02602	-0.86326	0.50338	-0.03723	-0.04527	-0.00375	0.99897	
1167	11.66000	2355.68503	1346.71227	1425.61284	0.23415	-2.74458	59.70409	1.25479	0.50389	0.86333	0.02768	-0.86244	0.50463	-0.03928	-0.04788	-0.00408	0.99884	
1168	11.67000	2361.08523	1343.61488	1426.15472	0.41581	-2.91037	59.57893	1.27998	0.50570	0.86212	0.03197	-0.86122	0.50666	-0.04011	-0.05077	-0.00725	0.99868	
1169	11.68000	2366.44690	1340.47788	1426.84886	0.46352	-3.04008	59.55667	1.24476	0.50597	0.86189	0.03385	-0.86092	0.50704	-0.04162	-0.05303	-0.00808	0.99856	
1170	11.69000	2371.78473	1337.29035	1427.40574	0.53296	-3.28780	59.46719	1.26548	0.50720	0.86103	0.03715	-0.85992	0.50847	-0.04467	-0.05735	-0.00929	0.99831	
1171	11.70000	2377.16816	1334.01834	1428.05717	0.46509	-3.30495	59.42226	1.25733	0.50786	0.86067	0.03631	-0.85951	0.50909	-0.04550	-0.05765	-0.00810	0.99830	
1172	11.71000	2382.52750	1330.73410	1428.68980	0.46126	-3.60089	59.32883	1.26858	0.50910	0.85982	0.03896	-0.85841	0.51053	-0.04991	-0.06281	-0.00803	0.99799	
1173	11.72000	2387.89296	1327.39526	1429.39694	0.50048	-3.75087	59.30493	1.24722	0.50938	0.85957	0.04090	-0.85805	0.51094	-0.05179	-0.06542	-0.00872	0.99782	
1174	11.73000	2393.21412	1323.95327	1430.01320	0.44847	-3.83686	59.29977	1.25930	0.50940	0.85956	0.04089	-0.85792	0.51098	-0.05354	-0.06692	-0.00781	0.99773	
1175	11.74000	2398.61263	1320.43342	1430.61106	0.41514	-4.06468	59.25154	1.24767	0.50998	0.85914	0.04247	-0.85726	0.51170	-0.05721	-0.07088	-0.00723	0.99746	
1176	11.75000	2402.52726	1317.08922	1431.59919	0.16872	-3.55486	59.95845	0.60342	0.49966	0.86557	0.03359	-0.86400	0.50078	-0.05220	-0.06200	-0.00294	0.99807	
1177	11.76000	2408.09165	1313.10903	1432.34015	0.13397	-3.71937	59.82270	0.60505	0.50162	0.86440	0.03463	-0.86265	0.50281	-0.05490	-0.06487	-0.00233	0.99789	
1178	11.77000	2413.61335	1308.96735	1433.08210	0.13280	-3.92629	59.80258	0.62403	0.50180	0.86422	0.03644	-0.86227	0.50312	-0.05802	-0.06847	-0.00231	0.99765	
1179	11.78000	2419.23093	1304.60569	1433.77583	0.27912	-4.01497	59.72076	0.63216	0.50298	0.86340	0.03951	-0.86146	0.50450	-0.05801	-0.07002	-0.00486	0.99753	
1180	11.79000	2424.88615	1300.18407	1434.51579	0.40211	-4.10735	59.62170	0.59150	0.50441	0.86243	0.04228	-0.86049	0.50613	-0.05824	-0.07163	-0.00700	0.99741	
1181	11.80000	2430.42121	1295.65135	1435.25737	0.26552	-4.32186	59.56505	0.65210	0.50512	0.86202	0.04217	-0.85975	0.50686	-0.06263	-0.07536	-0.00462	0.99715	
1182	11.81000	2436.00585	1291.00087	1435.98335	0.46387	-4.37647	59.42631	0.61334	0.50716	0.86063	0.04578	-0.85847	0.50916	-0.06158	-0.07631	-0.00807	0.99705	
1183	11.82000	2441.56256	1286.32836	1436.65067	0.59169	-4.43537	59.32739	0.58592	0.50860	0.85964	0.04833	-0.85752	0.51079	-0.06124	-0.07733	-0.01030	0.99695	
1184	11.83000	2447.15111	1281.71305	1437.35890	0.61364	-4.42327	59.19804	0.57890	0.51055	0.85847	0.04869	-0.85638	0.51275	-0.06076	-0.07712	-0.01068	0.99696	
1185	11.84000	2452.78847	1277.09666	1438.04409	0.56983	-4.59265	59.05193	0.63166	0.51261	0.85718	0.04970	-0.85488	0.51492	-0.06355	-0.08007	-0.00991	0.99674	
1186	11.85000	2458.41294	1272.49394	1438.76941	0.59098	-4.59449	58.96750	0.62204	0.51387	0.85640	0.05013	-0.85412	0.51620	-0.06332	-0.08010	-0.01028	0.99673	
1187	11.86000	2464.07209	1267.91360	1439.42028	0.63216	-4.53556	58.73717	0.59243	0.51734	0.85429	0.05047	-0.85212	0.51968	-0.06187	-0.07908	-0.01100	0.99681	
1188	11.87000	2469.78367	1263.29720	1440.10107	0.59627	-4.46672	58.62984	0.61343	0.51898	0.85335	0.04942	-0.85123	0.52123	-0.06107	-0.07788	-0.01038	0.99691	
1189	11.88000	2475.49269	1258.67991	1440.74240	0.49000	-4.59201	58.46141	0.63548	0.52139	0.85190	0.04916	-0.84955	0.52364	-0.06376	-0.08006	-0.00852	0.99675	
1190	11.89000	2481.17376	1254.09016	1441.25356	0.51343	-4.55427	58.37559	0.66263	0.52269	0.85110	0.04926	-0.84882	0.52493	-0.06291	-0.07940	-0.00893	0.99680	
1191	11.90000	2486.88462	1249.63888	1441.79903	0.40625	-4.28969	58.20946	0.64174	0.52534	0.84968	0.04543	-0.84760	0.52725	-0.05984	-0.07480	-0.00707	0.99717	
1192	11.91000	2492.50315	1245.21669	1442.30284	0.20482	-4.36635	58.11722	0.64864	0.52665	0.84898	0.04325	-0.84667	0.52841	-0.06276	-0.07613	-0.00356	0.99709	
1193	11.92000	2498.01482	1240.83870	1442.72485	0.22461	-4.31593	58.01927	0.62726	0.52813	0.84806	0.04318	-0.84582	0.52988	-0.06176	-0.07526	-0.00391	0.99716	
1194	11.93000	2503.54562	1236.47945	1443.25197	0.05350	-4.09181	57.96585	0.63946	0.52907	0.84770	0.03864	-0.84557	0.53048	-0.05999	-0.07135	-0.00093	0.99745	
1195	11.94000	2508.97502	1232.08515	1443.73178	-0.21783	-4.05986	57.93697	0.61962	0.52952	0.84760	0.03436	-0.84534	0.53062	-0.06202	-0.07080	0.00379	0.99748	
1196	11.95000	2514.35212	1227.60344	1444.18720	-0.30160	-3.92350	57.85647	0.63578	0.53080	0.84690	0.03195	-0.84473	0.53173	-0.06074	-0.06842	0.00525	0.99764	
1197	11.96000	2519.62006	1223.02273	1444.59440	-0.44876	-3.95795	57.85671	0.63796	0.53077	0.84698	0.03009	-0.84470	0.53156	-0.06261	-0.06902	0.00781	0.99758	
1198	11.97000	2524.74177	1218.35163	1444.96533	-0.47411	-3.79371	57.85630	0.62290	0.53088	0.84698	0.02819	-0.84486	0.53156	-0.06042	-0.06616	0.00826	0.99777	
1199	11.98000	2529.77232	1213.73322	1445.30177	-0.48275	-3.77016	57.88210	0.64363	0.53051	0.84722	0.02782	-0.84512	0.53118	-0.06017	-0.06575	0.00841	0.99780	
1200	11.99000	2534.73032	1209.08995	1445.61556	-0.67655	-3.73594	57.87156	0.63042	0.53069	0.84721	0.02465	-0.84506	0.53113	-0.06146	-0.06516	0.01178	0.99781	
1201	12.00000	2539.46044	1204.43939	1445.78221	-0.66953	-3.69077	57.94137	0.62016	0.52969	0.84785	0.02426	-0.84575	0.53011	-0.06075	-0.06437	0.01166	0.99786	
1202	12.01000	2544.06589	1199.79565	1446.07155	-0.90140	-3.81772	57.97159	0.62720	0.52916	0.84824	0.02197	-0.84590	0.52939	-0.06478	-0.06658	0.01570	0.99766	
1203	12.02000	2548.64832	1195.18162	1446.22968	-0.90905	-3.85620	58.04516	0.65807	0.52805	0.84892	0.02213	-0.84654	0.52828	-0.06545	-0.06725	0.01583	0.99761	
1204	12.03000	2553.18082	1190.64223	1446.48390	-1.22087	-3.89875	58.15088	0.62086	0.52646	0.85001	0.01777	-0.84747	0.52633	-0.06899	-0.06799	0.02126	0.99746	
1205	12.04000	2557.49664	1186.04202	1446.60600	-1.38313	-3.87200	58.26102	0.64987	0.52485	0.85106	0.01498	-0.84851	0.52451	-0.07011	-0.06753	0.02408	0.99743	
1206	12.05000	2561.82309	1181.35893	1446.87191	-1.49836	-3.84798	58.36419	0.62992	0.52334	0.85203	0.01293	-0.84948	0.52284	-0.07083	-0.06711	0.02609	0.99740	
1207	12.06000	2565.94469	1176.69078	1446.96450	-1.57487	-3.88758	58.50696	0.62993	0.52119	0.85335	0.01197	-0.85074	0.52061	-0.07215	-0.06780	0.02742	0.99732	
1208	12.07000	2570.09254	1171.92222	1447.15517	-1.73702	-3.90280	58.71088	0.61820	0.51815	0.85524	0.00943	-0.85258	0.51736	-0.07388	-0.06806	0.03024	0.99722	
1209	12.08000	2573.99020	1167.17534	1447.14115	-1.87498	-4.02896	58.83640	0.62407	0.51620	0.85642	0.00834	-0.85358	0.51524	-0.07702	-0.07026	0.03264	0.99699	
1210	12.09000	2577.85468	1162.44535	1447.18791	-1.96123	-4.05468	59.03781	0.61483	0.51318	0.85825	0.00701	-0.85536	0.51210	-0.07820	-0.07071	0.03414	0.99691	
1211	12.10000	2581.60795	1157.65751	1447.28083	-2.13926	-4.14946	59.20422	0.62686	0.51064	0.85978	0.00496	-0.85675	0.50930	-0.08122	-0.07236	0.03723	0.99668	
1212	12.11000	2585.26232	1152.91810	1447.17278	-2.29463	-4.18377	59.44062	0.62529	0.50708	0.86190	0.00259	-0.85881	0.50551	-0.08313	-0.07296	0.03993	0.99654	
1213	12.12000	2588.80142	1148.14333	1447.17446	-2.52813	-4.37447	59.63865	0.64728	0.50398	0.86372	0.00046	-0.86034	0.50206	-0.08805	-0.07627	0.04398	0.99612	
1214	12.13000	2592.20261	1143.41789	1447.00560	-2.59452	-4.57919	59.82661	0.65880	0.50101	0.86544	0.00095	-0.86175	0.49898	-0.09170	-0.07984	0.04512	0.99579	
1215	12.14000	2595.55213	1138.59750	1446.92862	-2.70823	-4.55751	60.11690	0.64180	0.49666	0.86795	-0.00142	-0.86430	0.49442	-0.09236	-0.07946	0.04710	0.99572	
1216	12.15000	2598.97273	1133.87614	1446.91402	-2.86990	-4.70562	60.33388	0.59699	0.49328	0.86987	-0.00295	-0.86600	0.49076	-0.09597	-0.08204	0.04990	0.99538	
1217	12.16000	2602.29427	1129.07575	1446.73932	-2.97348	-4.93499	60.66045	0.64977	0.48817	0.87274	-0.00313	-0.86850	0.48543	-0.10031	-0.08603	0.05168	0.99495	
1218	12.17000	2605.59866	1124.36030	1446.59627	-3.08075	-4.89173	60.92338	0.65786	0.48421	0.87493	-0.00559	-0.87079	0.48127	-0.10054	-0.08527	0.05355	0.99492	
1219	12.18000	2610.39938	1119.29063	1446.34958	-3.09857	-5.59830	60.33412	1.20194	0.49258	0.87027	0.00124	-0.86478	0.48964	-0.11140	-0.09755	0.05380	0.99378	
1220	12.19000	2613.63960	1114.64504	1446.28936	-3.16498	-5.62417	60.58091	1.22186	0.48883	0.87238	-0.00003	-0.86686	0.48573	-0.11235	-0.09800	0.05495	0.99367	
1221	12.20000	2616.73721	1110.00039	1446.09641	-3.25055	-5.60275	60.91415	1.21446	0.48380	0.87518	-0.00217	-0.86972	0.48050	-0.11275	-0.09763	0.05643	0.99362	
1222	12.21000	2619.89320	1105.32208	1446.05949	-3.47562	-5.78454	61.12591	1.20633	0.48043	0.87702	-0.00451	-0.87122	0.47665	-0.11737	-0.10079	0.06032	0.99308	
1223	12.22000	2622.96923	1100.62211	1445.99856	-3.46866	-5.80460	61.36885	1.21997	0.47671	0.87905	-0.00473	-0.87322	0.47292	-0.11760	-0.10114	0.06019	0.99305	
1224	12.23000	2625.86224	1096.04250	1445.85877	-3.70566	-5.59244	61.90690	1.12431	0.46866	0.88331	-0.01122	-0.87798	0.46436	-0.11623	-0.09745	0.06432	0.99316	
1225	12.24000	2629.02687	1091.45545	1445.86916	-3.77467	-5.73285	61.96349	1.20477	0.46768	0.88382	-0.01126	-0.87823	0.46321	-0.11892	-0.09989	0.06550	0.99284	
1226	12.25000	2631.80997	1086.95173	1445.66303	-3.93699	-5.72941	62.56887	1.03040	0.45838	0.88863	-0.01506	-0.88313	0.45351	-0.12003	-0.09983	0.06832	0.99266	
1227	12.26000	2634.71774	1082.44300	1445.60546	-4.08576	-5.52861	62.90627	1.00480	0.45333	0.89113	-0.01966	-0.88612	0.44818	-0.11800	-0.09634	0.07092	0.99282	
1228	12.27000	2637.66930	1077.93249	1445.47658	-4.14019	-5.50098	63.25951	1.00175	0.44788	0.89384	-0.02145	-0.88894	0.44260	-0.11787	-0.09586	0.07186	0.99280	
1229	12.28000	2640.58731	1073.50491	1445.45671	-4.29095	-5.42735	63.64338	0.95003	0.44197	0.89668	-0.02517	-0.89203	0.43637	-0.11773	-0.09458	0.07449	0.99273	
1230	12.29000	2643.56575	1069.03754	1445.42453	-4.46491	-5.35482	63.95103	0.92710	0.43722	0.89888	-0.02908	-0.89450	0.43128	-0.11778	-0.09332	0.07751	0.99261	
1231	12.30000	2646.56072	1064.55537	1445.43746	-4.44967	-5.21127	64.23846	0.94605	0.43283	0.90096	-0.03051	-0.89689	0.42697	-0.11527	-0.09083	0.07726	0.99286	
1232	12.31000	2649.52402	1060.09932	1445.37917	-4.47398	-5.05649	64.56052	0.92396	0.42789	0.90324	-0.03270	-0.89953	0.42204	-0.11286	-0.08814	0.07770	0.99307	
1233	12.32000	2652.48637	1055.72538	1445.35704	-4.58020	-4.91536	64.77610	0.93727	0.42459	0.90468	-0.03584	-0.90132	0.41861	-0.11130	-0.08568	0.07956	0.99314	
1234	12.33000	2655.40247	1051.41337	1445.45736	-4.76161	-4.85067	65.07409	0.93369	0.41994	0.90668	-0.03976	-0.90361	0.41363	-0.11140	-0.08456	0.08271	0.99298	
1235	12.34000	2658.19923	1047.19565	1445.48118	-4.75617	-4.66840	65.40512	0.92625	0.41482	0.90895	-0.04164	-0.90626	0.40863	-0.10826	-0.08139	0.08264	0.99325	
1236	12.35000	2661.29029	1043.00980	1445.58382	-4.70503	-4.47691	65.13036	1.19878	0.41927	0.90690	-0.04170	-0.90450	0.41333	-0.10508	-0.07806	0.08178	0.99359	
1237	12.36000	2663.65542	1039.06081	1445.59546	-4.97421	-4.34895	65.89827	0.94321	0.40718	0.91207	-0.04830	-0.91019	0.40082	-0.10437	-0.07583	0.08646	0.99337	
1238	12.37000	2666.31027	1035.06272	1445.71047	-5.08630	-4.26163	66.16428	0.98010	0.40300	0.91377	-0.05118	-0.91218	0.39650	-0.10353	-0.07431	0.08841	0.99331	
1239	12.38000	2668.79002	1031.20622	1445.77153	-5.24545	-4.02700	66.50206	0.98072	0.39773	0.91579	-0.05596	-0.91481	0.39116	-0.10058	-0.07023	0.09120	0.99335	
1240	12.39000	2671.20461	1027.34286	1445.78058	-5.36925	-3.84170	66.76094	0.97713	0.39368	0.91731	-0.05966	-0.91680	0.38708	-0.09822	-0.06700	0.09336	0.99338	
1241	12.40000	2673.48139	1023.53479	1445.87558	-5.37991	-3.87551	67.05090	0.99306	0.38902	0.91927	-0.06010	-0.91875	0.38236	-0.09852	-0.06759	0.09354	0.99332	
1242	12.41000	2675.56931	1019.81369	1446.03313	-5.40110	-3.81885	67.32758	0.98525	0.38461	0.92104	-0.06130	-0.92067	0.37797	-0.09747	-0.06660	0.09392	0.99335	
1243	12.42000	2677.66038	1016.17752	1446.14614	-5.42993	-3.84627	67.65023	0.98679	0.37940	0.92314	-0.06213	-0.92280	0.37268	-0.09775	-0.06708	0.09442	0.99327	
1244	12.43000	2679.64682	1012.67827	1446.20284	-5.43613	-3.69211	67.95415	0.99700	0.37457	0.92500	-0.06375	-0.92496	0.36801	-0.09498	-0.06439	0.09454	0.99344	
1245	12.44000	2681.52787	1009.23074	1446.32828	-5.44603	-3.52491	68.25719	1.04334	0.36974	0.92682	-0.06548	-0.92710	0.36335	-0.09201	-0.06148	0.09473	0.99360	
1246	12.45000	2683.35107	1005.85733	1446.50155	-5.54377	-3.65481	68.58449	1.05421	0.36439	0.92885	-0.06677	-0.92906	0.35769	-0.09434	-0.06375	0.09641	0.99330	
1247	12.46000	2685.02222	1002.59271	1446.63199	-5.51563	-3.65186	68.90925	1.03573	0.35912	0.93089	-0.06686	-0.93112	0.35247	-0.09374	-0.06369	0.09592	0.99335	
1248	12.47000	2686.56028	999.44364	1446.72866	-5.49345	-3.50846	69.22911	1.01156	0.35397	0.93279	-0.06791	-0.93325	0.34753	-0.09091	-0.06120	0.09555	0.99354	
1249	12.48000	2687.45877	996.33319	1446.89827	-5.52272	-3.22887	69.05551	0.84148	0.35690	0.93153	-0.06984	-0.93244	0.35074	-0.08676	-0.05632	0.09609	0.99378	
1250	12.49000	2688.91320	993.27735	1447.11144	-5.52001	-3.27526	69.42207	0.87179	0.35091	0.93379	-0.07007	-0.93467	0.34471	-0.08705	-0.05713	0.09604	0.99374	
1251	12.50000	2690.34543	990.33677	1447.28504	-5.44921	-3.34521	69.76015	0.85097	0.34536	0.93593	-0.06900	-0.93665	0.33919	-0.08735	-0.05835	0.09480	0.99378	
1252	12.51000	2691.78593	987.45693	1447.42808	-5.37378	-3.16137	70.11681	0.83592	0.33959	0.93801	-0.06940	-0.93896	0.33375	-0.08348	-0.05515	0.09351	0.99409	
1253	12.52000	2693.23582	984.61571	1447.57398	-5.32068	-3.12482	70.41905	0.85944	0.33464	0.93980	-0.06918	-0.94077	0.32893	-0.08222	-0.05451	0.09259	0.99421	
1254	12.53000	2694.71553	981.81322	1447.84124	-5.24313	-3.09996	70.66831	0.86193	0.33055	0.94131	-0.06840	-0.94224	0.32499	-0.08107	-0.05408	0.09125	0.99436	
1255	12.54000	2695.67704	979.08906	1448.11119	-5.19293	-2.94212	71.55394	0.60937	0.31599	0.94620	-0.06969	-0.94737	0.31071	-0.07713	-0.05133	0.09039	0.99458	
1256	12.55000	2697.03380	976.00583	1448.27086	-5.20656	-2.78269	71.88080	0.68044	0.31063	0.94786	-0.07121	-0.94929	0.30552	-0.07417	-0.04855	0.09064	0.99470	
1257	12.56000	2698.64154	973.91168	1448.51333	-5.01992	-2.76262	72.07770	0.58527	0.30737	0.94912	-0.06848	-0.95037	0.30253	-0.07261	-0.04820	0.08740	0.99501	
1258	12.57000	2700.13779	971.41959	1448.76874	-4.89503	-2.52313	72.32537	0.58925	0.30332	0.95046	-0.06799	-0.95187	0.29892	-0.06770	-0.04402	0.08525	0.99539	
1259	12.58000	2701.71693	969.04221	1449.07874	-4.73898	-2.48535	72.53179	0.58046	0.29989	0.95170	-0.06583	-0.95299	0.29573	-0.06602	-0.04336	0.08254	0.99564	
1260	12.59000	2703.24606	966.77539	1449.32021	-4.76396	-2.48087	72.65477	0.56190	0.29785	0.95230	-0.06641	-0.95363	0.29367	-0.06593	-0.04329	0.08297	0.99561	
1261	12.60000	2704.85238	964.63163	1449.62697	-4.58576	-2.16758	72.89301	0.56502	0.29395	0.95359	-0.06532	-0.95507	0.29033	-0.05955	-0.03782	0.07989	0.99609	
1262	12.61000	2706.49810	962.57767	1449.91322	-4.59059	-2.04210	72.96109	0.59272	0.29283	0.95387	-0.06611	-0.95550	0.28935	-0.05741	-0.03563	0.07998	0.99616	
1263	12.62000	2708.16385	960.60760	1450.13565	-4.56475	-1.84630	73.12090	0.58066	0.29020	0.95463	-0.06683	-0.95642	0.28698	-0.05384	-0.03222	0.07954	0.99631	
1264	12.63000	2709.82295	958.68761	1450.41711	-4.41117	-1.46852	73.19745	0.55739	0.28898	0.95504	-0.06624	-0.95699	0.28633	-0.04669	-0.02563	0.07689	0.99671	
1265	12.64000	2711.49487	956.83037	1450.64925	-4.36570	-1.37379	73.32421	0.52398	0.28687	0.95569	-0.06606	-0.95767	0.28437	-0.04474	-0.02397	0.07610	0.99681	
1266	12.65000	2713.19085	955.05525	1450.96515	-4.34172	-1.27184	73.30274	0.58565	0.28724	0.95557	-0.06615	-0.95760	0.28488	-0.04295	-0.02220	0.07569	0.99688	
1267	12.66000	2714.82828	953.36018	1451.23851	-4.23103	-0.94355	73.45555	0.59982	0.28472	0.95633	-0.06605	-0.95847	0.28282	-0.03675	-0.01647	0.07377	0.99714	
1268	12.67000	2716.39438	951.65824	1451.42928	-4.18803	-0.80464	73.41521	0.60847	0.28541	0.95613	-0.06599	-0.95830	0.28369	-0.03427	-0.01404	0.07302	0.99723	
1269	12.68000	2717.91328	950.02546	1451.58911	-4.07888	-0.62075	73.45590	0.59074	0.28474	0.95639	-0.06511	-0.95854	0.28329	-0.03061	-0.01083	0.07113	0.99741	
1270	12.69000	2719.38206	948.34053	1451.92206	-3.95385	-0.36671	73.50227	0.57955	0.28397	0.95667	-0.06430	-0.95881	0.28288	-0.02570	-0.00640	0.06895	0.99760	
1271	12.70000	2720.71239	946.70526	1452.08081	-3.78805	-0.23132	73.54197	0.56280	0.28331	0.95701	-0.06222	-0.95902	0.28244	-0.02258	-0.00404	0.06607	0.99781	
1272	12.71000	2722.04763	945.07939	1452.32077	-3.67020	-0.13098	73.59570	0.57569	0.28241	0.95737	-0.06076	-0.95929	0.28169	-0.02027	-0.00229	0.06401	0.99795	
1273	12.72000	2723.23433	943.56029	1452.52631	-3.59204	-0.06273	73.60904	0.57384	0.28219	0.95749	-0.05980	-0.95936	0.28157	-0.01873	-0.00109	0.06265	0.99803	
1274	12.73000	2724.37400	942.06902	1452.77607	-3.45565	0.07983	73.70028	0.57239	0.28066	0.95804	-0.05824	-0.95981	0.28023	-0.01558	0.00139	0.06028	0.99818	
1275	12.74000	2725.35829	940.71229	1452.95534	-3.33078	0.12082	73.72432	0.51039	0.28026	0.95827	-0.05636	-0.95992	0.27990	-0.01426	0.00211	0.05810	0.99831	
1276	12.75000	2726.21306	939.37256	1453.10258	-3.20332	0.10766	73.77348	0.53914	0.27944	0.95863	-0.05418	-0.96016	0.27910	-0.01381	0.00188	0.05588	0.99844	
1277	12.76000	2726.99800	938.08167	1453.25018	-3.07890	0.12545	73.78667	0.51237	0.27921	0.95881	-0.05219	-0.96023	0.27892	-0.01290	0.00219	0.05371	0.99855	
1278	12.77000	2727.73152	936.83700	1453.36311	-2.95121	0.07433	73.81447	0.54142	0.27875	0.95907	-0.04981	-0.96036	0.27844	-0.01311	0.00130	0.05149	0.99867	
1279	12.78000	2728.40818	935.62397	1453.53493	-2.81544	0.02313	73.89540	0.58285	0.27739	0.95959	-0.04730	-0.96076	0.27708	-0.01324	0.00040	0.04912	0.99879	
1280	12.79000	2729.15689	934.36043	1453.76020	-2.69917	-0.11754	73.88471	0.58075	0.27757	0.95967	-0.04467	-0.96070	0.27717	-0.01504	-0.00205	0.04709	0.99889	
1281	12.80000	2729.82164	933.26961	1453.91283	-2.50840	-0.21441	73.92262	0.55244	0.27693	0.96001	-0.04102	-0.96088	0.27651	-0.01571	-0.00374	0.04377	0.99903	
1282	12.81000	2730.51747	932.19553	1454.07092	-2.39768	-0.27618	73.92794	0.55347	0.27684	0.96013	-0.03887	-0.96090	0.27641	-0.01621	-0.00482	0.04183	0.99911	
1283	12.82000	2731.18456	931.16986	1454.20977	-2.29290	-0.32787	73.93862	0.54538	0.27666	0.96026	-0.03686	-0.96095	0.27623	-0.01656	-0.00572	0.04001	0.99918	
1284	12.83000	2731.74550	930.26130	1454.32937	-2.26172	-0.42628	73.94301	0.53703	0.27659	0.96032	-0.03587	-0.96096	0.27610	-0.01806	-0.00744	0.03946	0.99919	
1285	12.84000	2732.29996	929.41025	1454.45040	-2.17267	-0.57776	73.98038	0.57047	0.27595	0.96058	-0.03366	-0.96112	0.27540	-0.02015	-0.01008	0.03791	0.99923	
